date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-02-15,-6.569536423841059,-2.630252100840336,-15.68284789644013,-14.753086419753087,5.266272189349112,1.2616822429906542
2020-02-16,-5.907801418439717,1.0185185185185186,-14.738853503184714,-17.493827160493826,-0.29850746268656714,2.5
2020-02-17,-4.377952755905512,1.1363636363636365,-7.422641509433962,2.8974358974358974,15.296296296296296,-1.288
2020-02-18,-4.661417322834645,-1.6238532110091743,-7.338403041825095,1.7733333333333334,16.084656084656086,-1.6507936507936507
2020-02-19,-5.909090909090909,-4.467889908256881,-8.819852941176471,0.4358974358974359,13.041450777202073,-1.905511811023622
2020-02-20,-5.28030303030303,-4.715596330275229,-8.2,0.02631578947368421,6.791878172588833,-0.4435483870967742
2020-02-21,-7.093525179856115,-4.769911504424779,-10.111486486486486,1.3333333333333333,12.526881720430108,-0.5166666666666667
2020-02-22,-7.8933333333333335,-5.857142857142857,-11.948717948717949,-4.609756097560975,3.8265895953757227,0.5
2020-02-23,-8.070921985815604,-5.296296296296297,-12.613924050632912,-8.417721518987342,-1.736842105263158,1.880952380952381
2020-02-24,-9.536,-7.072727272727272,-12.952029520295204,-2.569620253164557,9.765625,-0.21951219512195122
2020-02-25,-10.515873015873016,-8.481481481481481,-13.408088235294118,-2.324675324675325,10.735751295336788,-0.48760330578512395
2020-02-26,-7.809160305343512,-6.10091743119266,-7.808988764044944,-2.151898734177215,13.46875,-1.453125
2020-02-27,-6.572519083969466,-3.308411214953271,-10.523297491039427,-2.1772151898734178,13.828125,-1.3565891472868217
2020-02-28,-2.9214285714285713,3.5982142857142856,-9.25,-1.1219512195121952,21.405555555555555,-2.48
2020-02-29,0.673469387755102,7.285714285714286,-6.629032258064516,-5.105882352941176,9.802395209580839,-1.0458715596330275
2020-03-01,0.05714285714285714,10.166666666666666,-8.079617834394904,-7.3875,3.282442748091603,0.7142857142857143
2020-03-02,-2.3622047244094486,6.216216216216216,-7.6992481203007515,1.6153846153846154,17.79787234042553,-1.8253968253968254
2020-03-03,-3.48,2.5555555555555554,-8.198529411764707,-0.32051282051282054,18.29100529100529,-1.8818897637795275
2020-03-04,-3.1893939393939394,1.4907407407407407,-6.159259259259259,-1.5316455696202531,16.036082474226806,-2.0076923076923077
2020-03-05,-3.046153846153846,1.5700934579439252,-5.9781818181818185,-0.4358974358974359,15.796875,-1.9384615384615385
2020-03-06,-3.978102189781022,-0.6071428571428571,-9.683501683501683,0.13253012048192772,22.229508196721312,-2.256
2020-03-07,-2.08,2.191666666666667,-9.72168284789644,-6.662650602409639,10.275449101796408,-0.22727272727272727
2020-03-08,6.571428571428571,4.972222222222222,-5.118971061093248,-10.234567901234568,4.369230769230769,0.7469879518072289
2020-03-09,-8.173228346456693,-2.8440366972477062,-12.325925925925926,-2.367088607594937,16.827225130890053,-0.8188976377952756
2020-03-10,-8.89763779527559,-4.675925925925926,-12.092592592592593,-3.7875,17.29100529100529,-1.0714285714285714
2020-03-11,-8.17557251908397,-3.853211009174312,-10.549815498154981,-3.576923076923077,14.762886597938145,-1.2734375
2020-03-12,-8.378787878787879,-3.7757009345794392,-10.83754512635379,-5.5625,13.96875,-0.9291338582677166
2020-03-13,-9.935714285714285,-3.232142857142857,-14.542087542087542,-7.7682926829268295,19.666666666666668,-1.024390243902439
2020-03-14,-8.271523178807946,2.2016806722689077,-14.047923322683706,-14.714285714285714,9.065868263473053,0.9814814814814815
2020-03-15,-14.211267605633802,5.138888888888889,-16.47151898734177,-20.75,0.7575757575757576,3.5357142857142856
2020-03-16,-14.88,8.785046728971963,-17.442379182156134,-14.531645569620252,-0.21649484536082475,4.436974789915967
2020-03-17,-22.488188976377952,6.5754716981132075,-20.658273381294965,-20.012048192771083,-7.569306930693069,7.521367521367521
2020-03-18,-27.401574803149607,0.7757009345794392,-22.581227436823106,-24.34567901234568,-14.25615763546798,10.157894736842104
2020-03-19,-29.480916030534353,-3.2115384615384617,-24.258064516129032,-26.6125,-18.009615384615383,11.247787610619469
2020-03-20,-47.765151515151516,-17.84070796460177,-38.92255892255892,-47.833333333333336,-28.253658536585366,17.75
2020-03-21,-76.16030534351145,-54.0,-65.839590443686,-66.3108108108108,-55.801980198019805,27.575342465753426
2020-03-22,-82.53488372093024,-64.50877192982456,-71.68904593639576,-72.02857142857142,-52.603658536585364,24.16393442622951
2020-03-23,-82.58928571428571,-66.34513274336283,-68.56078431372549,-72.38028169014085,-71.9253112033195,34.64705882352941
2020-03-24,-65.02479338842976,-41.11818181818182,-53.38831615120275,-58.888888888888886,-51.043668122270745,24.583333333333332
2020-03-25,-81.25438596491227,-66.3963963963964,-69.39636363636363,-77.72307692307692,-65.92561983471074,32.901234567901234
2020-03-26,-80.1304347826087,-63.27272727272727,-68.15901060070671,-76.49253731343283,-66.0860655737705,33.358024691358025
2020-03-27,-80.8130081300813,-62.46551724137931,-69.01027397260275,-77.94444444444444,-63.170212765957444,35.19753086419753
2020-03-28,-81.68702290076335,-63.50806451612903,-71.92307692307692,-77.5072463768116,-60.980582524271846,30.315068493150687
2020-03-29,-85.784,-70.27433628318585,-76.02898550724638,-82.55737704918033,-56.8855421686747,25.466666666666665
2020-03-30,-76.80701754385964,-58.69642857142857,-65.61267605633803,-75.26865671641791,-62.6228813559322,32.0
2020-03-31,-75.64406779661017,-55.234234234234236,-63.59722222222222,-73.08450704225352,-62.24686192468619,30.988235294117647
2020-04-01,-75.45689655172414,-54.92727272727273,-63.4135593220339,-74.45945945945945,-63.09623430962343,31.44047619047619
2020-04-02,-75.34188034188034,-54.52252252252252,-62.98976109215017,-72.79729729729729,-62.99586776859504,31.797619047619047
2020-04-03,-77.68,-57.0948275862069,-66.1887417218543,-75.9342105263158,-60.16228070175438,33.795180722891565
2020-04-04,-81.12878787878788,-63.34426229508197,-71.17218543046357,-77.5,-59.610837438423644,30.144736842105264
2020-04-05,-85.39024390243902,-70.4424778761062,-76.21223021582733,-81.81967213114754,-55.75449101796407,25.271186440677965
2020-04-06,-75.81981981981981,-57.71296296296296,-64.58741258741259,-73.95774647887323,-61.51063829787234,31.80722891566265
2020-04-07,-74.47826086956522,-53.55045871559633,-61.67465753424658,-72.70270270270271,-60.94957983193277,30.470588235294116
2020-04-08,-73.32743362831859,-50.26168224299065,-60.5016835016835,-72.3972602739726,-61.38559322033898,29.5
2020-04-09,-83.55555555555556,-65.13207547169812,-71.07575757575758,-79.56060606060606,-74.00398406374502,35.405797101449274
2020-04-10,-88.54237288135593,-76.77678571428571,-77.40663900414938,-86.17460317460318,-76.74285714285715,39.5
2020-04-11,-84.44881889763779,-71.575,-73.81428571428572,-79.98484848484848,-63.37623762376238,31.542857142857144
2020-04-12,-87.2542372881356,-76.52830188679245,-77.76014760147602,-82.47540983606558,-57.50595238095238,25.945454545454545
2020-04-13,-74.53571428571429,-56.77777777777778,-63.50530035335689,-72.79729729729729,-58.11965811965812,30.770114942528735
2020-04-14,-74.82300884955752,-56.56481481481482,-63.14335664335665,-73.39473684210526,-58.48068669527897,30.96511627906977
2020-04-15,-73.86607142857143,-54.642201834862384,-62.14878892733564,-71.33333333333333,-58.00429184549356,29.934782608695652
2020-04-16,-73.29824561403508,-53.91818181818182,-61.61724137931034,-72.21333333333334,-58.219917012448136,30.38888888888889
2020-04-17,-74.10655737704919,-53.23684210526316,-63.76158940397351,-73.41025641025641,-54.8675799086758,31.666666666666668
2020-04-18,-81.84375,-68.9090909090909,-71.85958904109589,-77.13888888888889,-56.81218274111675,30.03846153846154
2020-04-19,-86.53846153846153,-76.33636363636364,-76.09420289855072,-80.51612903225806,-54.95092024539877,25.372881355932204
2020-04-20,-72.73451327433628,-54.925925925925924,-61.75609756097561,-72.28,-54.51293103448276,29.604395604395606
2020-04-21,-73.42608695652174,-55.846846846846844,-62.82332155477032,-72.23287671232876,-55.53913043478261,29.73913043478261
2020-04-22,-72.84955752212389,-55.44859813084112,-61.80565371024735,-71.97297297297297,-54.935064935064936,29.096774193548388
2020-04-23,-72.84210526315789,-54.88073394495413,-62.00687285223368,-70.37662337662337,-55.413502109704645,29.387096774193548
2020-04-24,-73.26229508196721,-54.31304347826087,-63.81395348837209,-72.26829268292683,-51.325581395348834,30.65934065934066
2020-04-25,-79.3875968992248,-67.15833333333333,-70.3840830449827,-74.94594594594595,-52.91959798994975,28.75609756097561
2020-04-26,-84.98290598290598,-74.53211009174312,-74.94306049822065,-79.25373134328358,-51.28395061728395,24.37704918032787
2020-04-27,-68.08620689655173,-51.23148148148148,-59.295138888888886,-68.34615384615384,-48.12888888888889,27.357894736842105
2020-04-28,-67.67241379310344,-49.870370370370374,-57.8259385665529,-67.7125,-49.062222222222225,26.231578947368423
2020-04-29,-66.36752136752136,-47.842592592592595,-57.02721088435374,-66.61538461538461,-49.118942731277535,26.357894736842105
2020-04-30,-64.23728813559322,-43.626168224299064,-54.658940397350996,-66.34615384615384,-48.47826086956522,25.627659574468087
2020-05-01,-76.08264462809917,-57.19827586206897,-64.8961937716263,-75.33766233766234,-62.0,34.123456790123456
2020-05-02,-76.11538461538461,-61.94957983193277,-66.8703071672355,-73.33783783783784,-49.75257731958763,27.176470588235293
2020-05-03,-83.44444444444444,-72.2909090909091,-73.48905109489051,-78.42647058823529,-49.77215189873418,23.79032258064516
2020-05-04,-63.6695652173913,-43.9811320754717,-54.744897959183675,-65.67948717948718,-44.5,25.36
2020-05-05,-63.016949152542374,-43.22857142857143,-53.84137931034483,-64.9493670886076,-44.54504504504504,25.435643564356436
2020-05-06,-61.91525423728814,-41.55140186915888,-51.42567567567568,-63.55696202531646,-44.21621621621622,25.217821782178216
2020-05-07,-61.6551724137931,-40.211009174311926,-50.629629629629626,-62.35,-44.18340611353712,25.455445544554454
2020-05-08,-62.19047619047619,-37.94736842105263,-52.700325732899024,-63.96341463414634,-39.576190476190476,26.33
2020-05-09,-71.86363636363636,-54.831932773109244,-60.691275167785236,-68.4,-42.723958333333336,25.174418604651162
2020-05-10,-77.3984375,-66.92592592592592,-66.08503401360544,-72.3,-40.74193548387097,21.53846153846154
2020-05-11,-60.39316239316239,-41.08411214953271,-50.774744027303754,-61.22784810126582,-39.63084112149533,24.019607843137255
2020-05-12,-60.12931034482759,-40.42307692307692,-50.43402777777778,-61.7625,-39.31651376146789,24.254901960784313
2020-05-13,-60.05128205128205,-40.370370370370374,-50.399328859060404,-62.4375,-40.09090909090909,24.16346153846154
2020-05-14,-59.66386554621849,-38.93636363636364,-50.0066889632107,-61.425,-40.683035714285715,23.778846153846153
2020-05-15,-60.41935483870968,-36.608695652173914,-51.04575163398693,-62.707317073170735,-36.2200956937799,24.5
2020-05-16,-69.76119402985074,-52.24166666666667,-59.38943894389439,-67.11392405063292,-38.526315789473685,23.586206896551722
2020-05-17,-79.73170731707317,-66.44036697247707,-68.0721649484536,-73.24285714285715,-41.8974358974359,22.045454545454547
2020-05-18,-56.067796610169495,-35.22727272727273,-48.02739726027397,-59.65822784810127,-35.49523809523809,22.672897196261683
2020-05-19,-57.65546218487395,-37.594339622641506,-48.85467128027682,-59.34146341463415,-36.36405529953917,23.35576923076923
2020-05-20,-56.082644628099175,-34.74074074074074,-45.766891891891895,-58.734939759036145,-36.593607305936075,22.632075471698112
2020-05-21,-56.0,-34.79816513761468,-45.96969696969697,-58.575,-37.02714932126697,23.160377358490567
2020-05-22,-57.7421875,-34.00877192982456,-48.3453947368421,-60.30952380952381,-31.783653846153847,23.533333333333335
2020-05-23,-68.74264705882354,-51.752066115702476,-57.28990228013029,-66.29629629629629,-33.9468085106383,22.617977528089888
2020-05-24,-77.83870967741936,-65.69444444444444,-66.5050505050505,-72.3913043478261,-38.86538461538461,21.348484848484848
2020-05-25,-72.98275862068965,-56.648148148148145,-58.96376811594203,-71.0657894736842,-60.65384615384615,30.430232558139537
2020-05-26,-53.91596638655462,-32.990566037735846,-43.8719723183391,-57.45,-31.348837209302324,20.818181818181817
2020-05-27,-53.260504201680675,-32.074074074074076,-43.36518771331058,-57.23456790123457,-33.02325581395349,21.833333333333332
2020-05-28,-53.8,-32.018181818181816,-44.19191919191919,-56.95,-32.83796296296296,22.0
2020-05-29,-53.71653543307087,-28.321739130434782,-44.95424836601307,-57.6144578313253,-27.66829268292683,22.411214953271028
2020-05-30,-65.52941176470588,-46.239669421487605,-55.31511254019293,-64.37974683544304,-27.335135135135136,21.417582417582416
2020-05-31,-73.592,-57.828828828828826,-62.2983606557377,-69.56410256410257,-28.881944444444443,20.01388888888889
2020-06-01,-48.91596638655462,-25.509090909090908,-40.55709342560554,-54.171052631578945,-27.28708133971292,20.035714285714285
2020-06-02,-48.611570247933884,-25.457142857142856,-40.51903114186851,-53.5679012345679,-27.74056603773585,20.2972972972973
2020-06-03,-50.333333333333336,-27.293577981651374,-42.69830508474576,-54.3,-29.53080568720379,20.544642857142858
2020-06-04,-47.86991869918699,-24.935185185185187,-39.14675767918089,-52.05128205128205,-28.46511627906977,20.241071428571427
2020-06-05,-50.267716535433074,-25.04385964912281,-43.21311475409836,-54.22093023255814,-23.813725490196077,20.925925925925927
2020-06-06,-60.08759124087591,-39.14876033057851,-51.881410256410255,-59.52439024390244,-22.49171270718232,18.87912087912088
2020-06-07,-71.1259842519685,-55.663636363636364,-60.700325732899024,-67.72151898734177,-26.19047619047619,18.54054054054054
2020-06-08,-47.15702479338843,-26.666666666666668,-40.95189003436426,-53.44303797468354,-20.34915254237288,19.330357142857142
2020-06-09,-48.66115702479339,-28.39814814814815,-41.796491228070174,-53.67088607594937,-21.57046979865772,19.71171171171171
2020-06-10,-47.16129032258065,-27.72897196261682,-41.027303754266214,-54.25609756097561,-22.546666666666667,19.6
2020-06-11,-47.073170731707314,-27.9009009009009,-40.186440677966104,-53.4125,-23.14569536423841,19.6875
2020-06-12,-48.823076923076925,-25.75438596491228,-42.45779220779221,-54.15294117647059,-16.783505154639176,20.09090909090909
2020-06-13,-55.82014388489208,-32.429752066115704,-48.03846153846154,-57.74698795180723,-13.055762081784387,17.5
2020-06-14,-69.03875968992249,-53.41284403669725,-59.79807692307692,-68.27272727272727,-19.10169491525424,18.38961038961039
2020-06-15,-67.2051282051282,-51.763636363636365,-54.48432055749129,-68.4054054054054,-49.353135313531354,27.98913043478261
2020-06-16,-42.552845528455286,-21.54368932038835,-36.86411149825784,-50.275,-18.494983277591974,17.62162162162162
2020-06-17,-43.82113821138211,-22.825688073394495,-39.56701030927835,-52.575,-21.57718120805369,18.585585585585587
2020-06-18,-45.20967741935484,-25.009345794392523,-39.17171717171717,-52.3625,-23.04983388704319,18.792792792792792
2020-06-19,-39.6640625,-13.234234234234235,-38.0328947368421,-51.51807228915663,-14.934027777777779,17.30909090909091
2020-06-20,-53.888888888888886,-29.425,-46.78683385579937,-56.829268292682926,-11.317164179104477,16.632653061224488
2020-06-21,-65.63846153846154,-48.43518518518518,-55.85031847133758,-65.42666666666666,-11.201754385964913,16.3375
2020-06-22,-67.47008547008546,-53.84403669724771,-55.52797202797203,-68.59210526315789,-51.08552631578947,27.471910112359552
2020-06-23,-43.71311475409836,-23.429906542056074,-38.39446366782007,-52.81012658227848,-20.163333333333334,17.56756756756757
2020-06-24,-43.43089430894309,-23.1,-36.704861111111114,-52.7,-20.68896321070234,17.508928571428573
2020-06-25,-43.7578125,-23.49074074074074,-37.03716216216216,-51.65822784810127,-22.219269102990033,18.2972972972973
2020-06-26,-45.542635658914726,-21.831858407079647,-39.8,-52.166666666666664,-16.313993174061434,18.927272727272726
2020-06-27,-51.56028368794326,-27.69747899159664,-44.774294670846395,-54.41975308641975,-11.973282442748092,15.793814432989691
2020-06-28,-66.67441860465117,-50.403669724770644,-57.40514469453376,-65.88311688311688,-19.244725738396625,17.766233766233768
2020-06-29,-62.40677966101695,-46.154545454545456,-50.12982456140351,-65.05194805194805,-49.28947368421053,26.096774193548388
2020-06-30,-37.808,-14.923076923076923,-32.0,-49.12658227848101,-18.389261744966444,16.207207207207208
2020-07-01,-37.976,-14.944444444444445,-33.15679442508711,-52.151898734177216,-20.31313131313131,16.776785714285715
2020-07-02,-38.52,-14.548076923076923,-32.5,-49.864197530864196,-21.627906976744185,17.37837837837838
2020-07-03,-40.30534351145038,-16.1858407079646,-35.03986710963455,-51.23809523809524,-15.31958762886598,18.06422018348624
2020-07-04,-50.84892086330935,-27.722689075630253,-44.73667711598746,-54.55421686746988,-12.07089552238806,16.135416666666668
2020-07-05,-62.906976744186046,-45.30909090909091,-53.608150470219435,-62.45,-16.99570815450644,16.77922077922078
2020-07-06,-39.8130081300813,-19.825688073394495,-37.10104529616725,-51.4625,-19.95286195286195,17.576576576576578
2020-07-07,-41.00813008130081,-20.895238095238096,-36.745644599303134,-50.148148148148145,-21.516778523489933,17.54954954954955
2020-07-08,-42.0,-22.66355140186916,-36.74825174825175,-53.74683544303797,-21.792642140468228,17.396396396396398
2020-07-09,-41.92857142857143,-22.57943925233645,-36.275510204081634,-50.9625,-22.85430463576159,17.675675675675677
2020-07-10,-45.42307692307692,-22.885964912280702,-39.90879478827362,-52.734939759036145,-16.85958904109589,18.53211009174312
2020-07-11,-52.51063829787234,-33.15702479338843,-46.587859424920126,-55.475,-14.416974169741698,16.389473684210525
2020-07-12,-64.3125,-49.68518518518518,-55.44551282051282,-64.32894736842105,-19.60683760683761,17.207792207792206
2020-07-13,-43.33050847457627,-25.18348623853211,-39.0551724137931,-53.8974358974359,-21.681208053691275,18.10091743119266
2020-07-14,-43.892561983471076,-24.64761904761905,-39.07342657342657,-53.21518987341772,-22.856666666666666,18.19090909090909
2020-07-15,-44.26229508196721,-23.185185185185187,-39.313793103448276,-53.55696202531646,-22.803333333333335,18.009174311926607
2020-07-16,-43.76229508196721,-22.504761904761907,-38.30612244897959,-54.148148148148145,-25.066225165562916,18.145454545454545
2020-07-17,-50.2109375,-26.95575221238938,-43.92483660130719,-56.626506024096386,-20.183673469387756,20.69158878504673
2020-07-18,-59.76978417266187,-39.86776859504132,-52.29073482428115,-60.15853658536585,-19.80811808118081,18.846153846153847
2020-07-19,-72.20161290322581,-58.862385321100916,-61.495114006514655,-70.76712328767124,-26.247899159663866,19.63888888888889
2020-07-20,-71.55652173913043,-60.56363636363636,-58.56583629893238,-70.79220779220779,-54.588815789473685,29.524390243902438
2020-07-21,-44.35,-24.533333333333335,-40.648275862068964,-53.4125,-21.872909698996654,17.34862385321101
2020-07-22,-44.85123966942149,-24.9811320754717,-40.363013698630134,-54.358024691358025,-23.74750830564784,18.373831775700936
2020-07-23,-45.15447154471545,-25.84259259259259,-40.333333333333336,-54.04938271604938,-24.237623762376238,18.87962962962963
2020-07-24,-51.1,-30.096491228070175,-44.85016286644951,-58.083333333333336,-20.316326530612244,21.564814814814813
2020-07-25,-61.6241134751773,-45.048780487804876,-53.46325878594249,-60.901234567901234,-20.62043795620438,20.526881720430108
2020-07-26,-71.7265625,-59.788990825688074,-60.58412698412698,-69.2051282051282,-24.810344827586206,19.767123287671232
2020-07-27,-43.86440677966102,-24.936363636363637,-39.78892733564014,-53.717948717948715,-21.926174496644297,18.46788990825688
2020-07-28,-44.48360655737705,-24.754716981132077,-39.46689895470383,-53.34177215189873,-22.5752508361204,18.727272727272727
2020-07-29,-44.107438016528924,-23.869158878504674,-38.80487804878049,-52.9,-23.707641196013288,18.39814814814815
2020-07-30,-43.766129032258064,-22.15740740740741,-38.4054054054054,-52.6625,-25.151815181518153,18.85185185185185
2020-07-31,-47.627906976744185,-23.628318584070797,-40.30491803278689,-56.098765432098766,-19.707482993197278,20.485981308411215
2020-08-01,-57.09489051094891,-37.083333333333336,-47.22857142857143,-58.0,-18.650557620817843,18.79787234042553
2020-08-02,-69.2265625,-53.870370370370374,-57.52063492063492,-68.25641025641026,-25.037974683544302,18.60810810810811
2020-08-03,-42.596638655462186,-20.74774774774775,-37.13380281690141,-53.62820512820513,-22.42809364548495,18.327102803738317
2020-08-04,-41.483333333333334,-19.36190476190476,-35.42198581560284,-52.1,-22.11705685618729,18.27777777777778
2020-08-05,-41.27642276422764,-18.63888888888889,-34.12587412587413,-53.58227848101266,-22.88372093023256,17.906542056074766
2020-08-06,-38.403225806451616,-12.485714285714286,-31.12323943661972,-49.8125,-22.970394736842106,16.166666666666668
2020-08-07,-67.144,-51.20338983050848,-51.540983606557376,-68.36585365853658,-43.53973509933775,29.311827956989248
2020-08-08,-63.50359712230216,-48.55,-50.2031746031746,-61.353658536585364,-23.602150537634408,21.06741573033708
2020-08-09,-72.85496183206106,-61.54545454545455,-58.313291139240505,-68.91025641025641,-26.518987341772153,19.27777777777778
2020-08-10,-41.390243902439025,-20.98181818181818,-35.477031802120145,-53.67948717948718,-20.956521739130434,17.0
2020-08-11,-42.00806451612903,-22.42452830188679,-36.25,-52.2,-22.156666666666666,17.854545454545455
2020-08-12,-43.28,-23.925233644859812,-36.109154929577464,-54.285714285714285,-22.294314381270905,17.788990825688074
2020-08-13,-44.113821138211385,-24.192660550458715,-37.14334470989761,-52.382716049382715,-23.589403973509935,18.146788990825687
2020-08-14,-45.87786259541985,-22.47787610619469,-38.00990099009901,-54.24691358024691,-17.61433447098976,18.47222222222222
2020-08-15,-58.22142857142857,-39.93388429752066,-46.05993690851735,-55.7125,-18.4,18.75531914893617
2020-08-16,-68.92366412213741,-55.171171171171174,-55.69206349206349,-65.63291139240506,-23.533898305084747,17.986301369863014
2020-08-17,-72.91228070175438,-57.851851851851855,-65.79411764705883,-79.27586206896552,-65.67961165048544,27.892857142857142
2020-08-18,-45.094339622641506,-20.235294117647058,-38.92063492063492,-56.96296296296296,-28.0989010989011,16.117117117117118
2020-08-19,-47.370370370370374,-25.1,-42.0,-59.55555555555556,-31.329787234042552,17.69724770642202
2020-08-20,-45.925925925925924,-23.74,-39.890625,-59.333333333333336,-31.138297872340427,17.423423423423422
2020-08-21,-50.0,-25.867924528301888,-42.492753623188406,-60.689655172413794,-26.58888888888889,18.685185185185187
2020-08-22,-58.87096774193548,-37.15,-49.94047619047619,-60.714285714285715,-21.3625,17.16842105263158
2020-08-23,-69.50847457627118,-52.38181818181818,-60.2906976744186,-71.25,-23.879310344827587,17.216216216216218
2020-08-24,-47.735849056603776,-28.03921568627451,-42.306451612903224,-59.51851851851852,-28.391304347826086,17.39814814814815
2020-08-25,-46.370370370370374,-25.11764705882353,-40.523809523809526,-58.15384615384615,-28.824175824175825,17.36036036036036
2020-08-26,-46.44444444444444,-25.50980392156863,-39.507936507936506,-58.55555555555556,-29.053763440860216,16.91743119266055
2020-08-27,-45.888888888888886,-24.28,-39.04838709677419,-58.44444444444444,-29.043010752688172,16.91891891891892
2020-08-28,-47.27272727272727,-23.0,-38.75757575757576,-58.44827586206897,-24.168539325842698,17.333333333333332
2020-08-29,-54.064516129032256,-30.379310344827587,-45.535714285714285,-57.2962962962963,-17.125,14.916666666666666
2020-08-30,-62.898305084745765,-42.0,-52.02469135802469,-67.25,-19.403508771929825,14.736842105263158
2020-08-31,-43.54716981132076,-21.431372549019606,-37.706896551724135,-56.65384615384615,-26.835164835164836,16.036363636363635
2020-09-01,-38.64150943396226,-12.791666666666666,-33.5,-49.16,-26.934065934065934,15.324324324324325
2020-09-02,-39.611111111111114,-15.479166666666666,-35.40983606557377,-51.03846153846154,-28.41304347826087,15.081818181818182
