date,retail_and_recreation_percent_change_from_baseline_Bolivia,grocery_and_pharmacy_percent_change_from_baseline_Bolivia,parks_percent_change_from_baseline_Bolivia,transit_stations_percent_change_from_baseline_Bolivia,workplaces_percent_change_from_baseline_Bolivia,residential_percent_change_from_baseline_Bolivia
2020-02-15,3.1724137931034484,5.214285714285714,-1.6818181818181819,-6.352941176470588,9.1875,0.43478260869565216
2020-02-16,0.6666666666666666,9.375,-1.826086956521739,-6.647058823529412,4.758620689655173,2.55
2020-02-17,-1.8518518518518519,3.2142857142857144,0.08888888888888889,-5.363636363636363,19.151515151515152,-1.25
2020-02-18,-1.793103448275862,3.6206896551724137,-2.1333333333333333,-6.46875,19.303030303030305,-2.0416666666666665
2020-02-19,1.4444444444444444,6.592592592592593,3.13953488372093,-2.03125,22.5625,-2.3333333333333335
2020-02-20,3.5172413793103448,7.714285714285714,6.066666666666666,-0.45161290322580644,18.03030303030303,-1.9583333333333333
2020-02-21,0.43333333333333335,5.333333333333333,1.326086956521739,6.636363636363637,14.375,-0.4583333333333333
2020-02-22,7.172413793103448,12.321428571428571,20.704545454545453,10.64516129032258,-0.375,0.9130434782608695
2020-02-23,8.0,12.36,16.177777777777777,-2.5625,-1.4333333333333333,0.25
2020-02-24,-13.25925925925926,-4.666666666666667,-3.926829268292683,-11.03125,-46.2972972972973,10.0
2020-02-25,-28.666666666666668,-21.892857142857142,-15.909090909090908,-24.483870967741936,-52.55263157894737,11.590909090909092
2020-02-26,-13.964285714285714,-7.925925925925926,-7.409090909090909,-3.90625,7.242424242424242,1.875
2020-02-27,-9.62962962962963,-2.103448275862069,-3.688888888888889,-8.28125,16.352941176470587,0.0
2020-02-28,-6.633333333333334,-1.1428571428571428,-1.934782608695652,-15.057142857142857,19.0625,-0.4166666666666667
2020-02-29,-6.620689655172414,-0.4642857142857143,-1.9787234042553192,-11.941176470588236,8.40625,2.608695652173913
2020-03-01,-9.4,0.48,-10.458333333333334,-11.764705882352942,1.1333333333333333,4.6
2020-03-02,-7.222222222222222,-0.75,-3.977777777777778,-12.181818181818182,19.58823529411765,-1.2083333333333333
2020-03-03,-3.7857142857142856,-0.034482758620689655,-3.2,-10.272727272727273,21.5625,-1.5833333333333333
2020-03-04,-0.8148148148148148,3.0384615384615383,-0.1111111111111111,-7.878787878787879,24.09375,-1.8333333333333333
2020-03-05,-3.2962962962962963,1.0,-0.6888888888888889,-8.636363636363637,22.647058823529413,-1.5
2020-03-06,-1.2,1.9285714285714286,0.21739130434782608,-10.2,22.5625,-2.2083333333333335
2020-03-07,2.0,6.428571428571429,1.108695652173913,-8.029411764705882,10.84375,0.17391304347826086
2020-03-08,-0.4482758620689655,6.125,-4.212765957446808,-9.909090909090908,2.7586206896551726,2.25
2020-03-09,-3.7037037037037037,1.0357142857142858,-1.6,-12.34375,21.294117647058822,-1.625
2020-03-10,-2.142857142857143,2.0689655172413794,-2.6222222222222222,-13.28125,22.151515151515152,-2.8333333333333335
2020-03-11,-1.7037037037037037,9.518518518518519,0.7954545454545454,-10.696969696969697,23.96875,-2.375
2020-03-12,-5.111111111111111,5.137931034482759,-0.28888888888888886,-9.935483870967742,17.515151515151516,-0.08333333333333333
2020-03-13,-8.233333333333333,1.1785714285714286,-6.1521739130434785,-12.484848484848484,1.53125,4.708333333333333
2020-03-14,-10.89655172413793,0.03571428571428571,-9.872340425531915,-13.333333333333334,1.28125,4.913043478260869
2020-03-15,-19.24137931034483,-4.24,-17.48936170212766,-20.323529411764707,-3.7666666666666666,6.7
2020-03-16,-30.071428571428573,-14.5,-22.933333333333334,-27.625,-10.194444444444445,12.75
2020-03-17,-31.655172413793103,-16.137931034482758,-25.066666666666666,-35.60606060606061,-11.25,12.0
2020-03-18,-38.035714285714285,-19.59259259259259,-29.333333333333332,-40.02857142857143,-13.916666666666666,16.782608695652176
2020-03-19,-39.275862068965516,-24.185185185185187,-31.177777777777777,-43.416666666666664,-18.486486486486488,17.125
2020-03-20,-48.8,-27.333333333333332,-39.0625,-51.916666666666664,-21.10810810810811,20.73913043478261
2020-03-21,-40.193548387096776,-4.0,-32.8936170212766,-48.31428571428572,-20.558823529411764,14.761904761904763
2020-03-22,-76.63333333333334,-60.03846153846154,-65.85416666666667,-77.0,-48.333333333333336,29.23076923076923
2020-03-23,-78.67857142857143,-71.76,-68.17777777777778,-80.78125,-62.794871794871796,37.8
2020-03-24,-76.65517241379311,-68.92,-67.06666666666666,-79.93548387096774,-64.58974358974359,35.611111111111114
2020-03-25,-76.24137931034483,-66.5,-66.6304347826087,-79.38709677419355,-63.82051282051282,35.26315789473684
2020-03-26,-82.0,-75.125,-70.0,-84.0,-69.23076923076923,39.93333333333333
2020-03-27,-80.06666666666666,-70.66666666666667,-70.0,-83.03225806451613,-67.21052631578948,40.9375
2020-03-28,-91.88888888888889,-94.125,-81.48780487804878,-87.92307692307692,-75.38461538461539,43.77777777777778
2020-03-29,-90.88461538461539,-92.61538461538461,-82.41463414634147,-91.6086956521739,-67.32352941176471,34.857142857142854
2020-03-30,-78.78571428571429,-68.52,-70.5813953488372,-82.83870967741936,-67.43589743589743,39.2
2020-03-31,-78.4074074074074,-68.48,-71.0909090909091,-82.63333333333334,-67.56410256410257,36.1764705882353
2020-04-01,-76.53571428571429,-66.36,-67.47727272727273,-81.12903225806451,-65.02564102564102,36.44444444444444
2020-04-02,-79.28571428571429,-70.56,-67.5,-81.34482758620689,-66.48717948717949,37.44444444444444
2020-04-03,-74.73333333333333,-60.84,-64.36170212765957,-79.78125,-62.973684210526315,37.05263157894737
2020-04-04,-90.89285714285714,-93.52,-81.35714285714286,-90.04166666666667,-74.36842105263158,43.77777777777778
2020-04-05,-90.73076923076923,-92.0,-82.37209302325581,-91.17391304347827,-65.6470588235294,35.0
2020-04-06,-75.25,-64.12,-66.44444444444444,-78.96875,-63.473684210526315,36.73684210526316
2020-04-07,-76.14285714285714,-64.5,-68.77272727272727,-79.93548387096774,-65.12820512820512,34.94444444444444
2020-04-08,-70.93103448275862,-58.0,-62.84444444444444,-77.3125,-60.69230769230769,33.55
2020-04-09,-72.13333333333334,-61.15384615384615,-60.77272727272727,-77.51612903225806,-63.05128205128205,34.10526315789474
2020-04-10,-90.03846153846153,-88.52,-77.225,-87.28571428571429,-76.3076923076923,45.72727272727273
2020-04-11,-79.20689655172414,-68.76923076923077,-69.15555555555555,-83.06666666666666,-61.73684210526316,35.4
2020-04-12,-90.21428571428571,-91.23076923076923,-81.53488372093024,-90.56521739130434,-64.08823529411765,35.0
2020-04-13,-75.42857142857143,-65.96,-66.27272727272727,-79.51612903225806,-62.60526315789474,37.10526315789474
2020-04-14,-76.32142857142857,-69.28,-67.70454545454545,-79.93548387096774,-63.92307692307692,35.68421052631579
2020-04-15,-75.48275862068965,-68.24,-65.13636363636364,-78.5,-62.526315789473685,36.421052631578945
2020-04-16,-75.65517241379311,-68.15384615384616,-64.33333333333333,-78.6774193548387,-62.48717948717949,36.473684210526315
2020-04-17,-73.73333333333333,-61.88,-62.17777777777778,-78.80645161290323,-60.351351351351354,37.0
2020-04-18,-88.07142857142857,-89.12,-77.88372093023256,-89.24,-70.23684210526316,41.36363636363637
2020-04-19,-90.15384615384616,-91.57692307692308,-81.02325581395348,-90.2,-64.20588235294117,34.888888888888886
2020-04-20,-73.96551724137932,-65.28,-63.38636363636363,-78.25,-60.473684210526315,36.1578947368421
2020-04-21,-75.10344827586206,-68.03846153846153,-66.5,-78.38709677419355,-61.41025641025641,34.578947368421055
2020-04-22,-72.24137931034483,-64.24,-61.43478260869565,-78.19354838709677,-58.76315789473684,34.578947368421055
2020-04-23,-74.82758620689656,-67.61538461538461,-64.55319148936171,-78.90625,-60.48717948717949,35.78947368421053
2020-04-24,-72.4,-60.16,-62.765957446808514,-77.78125,-58.67567567567568,35.36842105263158
2020-04-25,-90.14814814814815,-93.0,-81.21428571428571,-90.26923076923077,-71.94594594594595,42.36363636363637
2020-04-26,-90.48148148148148,-91.84615384615384,-82.6,-90.08333333333333,-62.55882352941177,34.44444444444444
2020-04-27,-75.64285714285714,-68.6,-65.32608695652173,-78.15151515151516,-59.526315789473685,36.0
2020-04-28,-73.27586206896552,-66.23076923076923,-65.13333333333334,-77.5625,-59.256410256410255,32.73684210526316
2020-04-29,-73.53571428571429,-64.4,-61.95744680851064,-77.1875,-57.7027027027027,33.89473684210526
2020-04-30,-71.86666666666666,-66.65384615384616,-60.41304347826087,-76.5625,-57.61538461538461,33.94736842105263
2020-05-01,-83.14814814814815,-81.29166666666667,-73.8409090909091,-85.15384615384616,-70.74358974358974,42.214285714285715
2020-05-02,-75.37931034482759,-63.916666666666664,-67.14583333333333,-81.0,-55.30555555555556,32.35294117647059
2020-05-03,-87.75,-86.76923076923077,-79.04651162790698,-88.82608695652173,-57.45454545454545,30.6
2020-05-04,-73.6896551724138,-66.72,-64.95555555555555,-77.61290322580645,-57.23684210526316,34.526315789473685
2020-05-05,-74.37931034482759,-68.57692307692308,-65.65217391304348,-78.03125,-58.23076923076923,33.88235294117647
2020-05-06,-73.89655172413794,-66.04,-62.73913043478261,-76.93548387096774,-58.108108108108105,34.88235294117647
2020-05-07,-74.62068965517241,-68.65384615384616,-63.65217391304348,-75.54545454545455,-58.89473684210526,34.705882352941174
2020-05-08,-71.4,-61.53846153846154,-59.212765957446805,-74.84848484848484,-55.486486486486484,35.470588235294116
2020-05-09,-86.67857142857143,-90.16,-77.72727272727273,-86.72,-66.45945945945945,40.666666666666664
2020-05-10,-87.57142857142857,-89.07692307692308,-78.64444444444445,-87.08,-56.03030303030303,33.2
2020-05-11,-66.96551724137932,-55.57692307692308,-58.47826086956522,-72.3030303030303,-49.60526315789474,32.5
2020-05-12,-68.9,-59.5,-58.84444444444444,-72.63636363636364,-51.61538461538461,31.285714285714285
2020-05-13,-66.6896551724138,-55.84,-55.644444444444446,-71.57575757575758,-49.62162162162162,31.61904761904762
2020-05-14,-67.7,-58.42307692307692,-56.87234042553192,-72.63636363636364,-51.026315789473685,31.285714285714285
2020-05-15,-63.8,-50.111111111111114,-54.479166666666664,-71.87878787878788,-47.189189189189186,31.523809523809526
2020-05-16,-85.92592592592592,-88.76,-76.0909090909091,-86.0,-63.75675675675676,39.15384615384615
2020-05-17,-87.37037037037037,-87.73076923076923,-78.25,-86.32,-52.09090909090909,32.18181818181818
2020-05-18,-61.96551724137931,-50.92307692307692,-52.808510638297875,-71.57575757575758,-44.26315789473684,30.714285714285715
2020-05-19,-65.3,-56.53846153846154,-56.5,-70.9375,-46.61538461538461,29.863636363636363
2020-05-20,-63.392857142857146,-52.2,-53.06521739130435,-69.26470588235294,-44.13157894736842,30.227272727272727
2020-05-21,-65.76666666666667,-53.73076923076923,-54.955555555555556,-70.28125,-46.05128205128205,30.727272727272727
2020-05-22,-62.1,-43.666666666666664,-53.520833333333336,-70.87878787878788,-42.270270270270274,30.318181818181817
2020-05-23,-83.5925925925926,-82.65384615384616,-75.34883720930233,-84.42307692307692,-59.83783783783784,38.46153846153846
2020-05-24,-84.3103448275862,-84.92592592592592,-76.20454545454545,-85.84615384615384,-48.96969696969697,31.454545454545453
2020-05-25,-60.6551724137931,-47.44444444444444,-52.19565217391305,-69.27272727272727,-42.68421052631579,29.954545454545453
2020-05-26,-58.46666666666667,-45.925925925925924,-48.93333333333333,-67.6875,-40.44736842105263,27.227272727272727
2020-05-27,-54.689655172413794,-39.7037037037037,-43.888888888888886,-63.76470588235294,-36.86486486486486,24.954545454545453
2020-05-28,-63.8,-53.55555555555556,-51.56521739130435,-69.78125,-43.08108108108108,29.181818181818183
2020-05-29,-60.03333333333333,-43.074074074074076,-49.23913043478261,-68.66666666666667,-39.45945945945946,29.227272727272727
2020-05-30,-81.82758620689656,-80.73076923076923,-73.02272727272727,-83.64285714285714,-57.13513513513514,36.733333333333334
2020-05-31,-83.46153846153847,-83.29629629629629,-75.1590909090909,-85.2,-45.303030303030305,30.416666666666668
2020-06-01,-53.10344827586207,-37.851851851851855,-42.13636363636363,-63.45454545454545,-33.91891891891892,25.857142857142858
2020-06-02,-55.333333333333336,-41.25,-45.22727272727273,-63.18181818181818,-36.0,25.857142857142858
2020-06-03,-55.48275862068966,-39.888888888888886,-45.15555555555556,-62.23529411764706,-33.810810810810814,25.272727272727273
2020-06-04,-57.86206896551724,-43.15384615384615,-46.645833333333336,-63.84848484848485,-37.108108108108105,26.772727272727273
2020-06-05,-52.46666666666667,-30.62962962962963,-43.48888888888889,-63.77142857142857,-33.37837837837838,24.727272727272727
2020-06-06,-79.51724137931035,-81.44,-71.4888888888889,-83.53333333333333,-54.69444444444444,35.5
2020-06-07,-80.55172413793103,-81.4074074074074,-73.41304347826087,-84.44,-42.03030303030303,30.076923076923077
2020-06-08,-49.5,-30.25925925925926,-41.53333333333333,-62.333333333333336,-27.434782608695652,23.956521739130434
2020-06-09,-50.58620689655172,-34.142857142857146,-43.20454545454545,-63.529411764705884,-29.57777777777778,23.47826086956522
2020-06-10,-49.22222222222222,-30.692307692307693,-40.869565217391305,-61.714285714285715,-28.4,22.608695652173914
2020-06-11,-64.10344827586206,-50.26923076923077,-53.869565217391305,-71.0,-49.65217391304348,31.0
2020-06-12,-50.689655172413794,-29.37037037037037,-39.458333333333336,-61.76470588235294,-27.844444444444445,23.181818181818183
2020-06-13,-73.35714285714286,-66.3076923076923,-65.06666666666666,-80.48484848484848,-43.40425531914894,31.77777777777778
2020-06-14,-81.46428571428571,-80.07407407407408,-72.32608695652173,-82.96296296296296,-37.4390243902439,29.384615384615383
2020-06-15,-54.0,-35.38461538461539,-42.51111111111111,-61.625,-31.32608695652174,23.954545454545453
2020-06-16,-54.266666666666666,-38.80769230769231,-44.34090909090909,-62.878787878787875,-33.17777777777778,23.772727272727273
2020-06-17,-55.392857142857146,-38.64,-44.355555555555554,-61.5,-30.869565217391305,23.727272727272727
2020-06-18,-55.172413793103445,-37.69230769230769,-42.888888888888886,-61.96969696969697,-32.869565217391305,24.181818181818183
2020-06-19,-52.3,-29.73076923076923,-41.854166666666664,-59.05882352941177,-30.0,22.09090909090909
2020-06-20,-77.14285714285714,-72.96,-68.57777777777778,-80.72413793103448,-47.148936170212764,32.529411764705884
2020-06-21,-79.66666666666667,-74.14814814814815,-71.11111111111111,-81.07407407407408,-38.170731707317074,27.923076923076923
2020-06-22,-66.10714285714286,-54.46153846153846,-57.51162790697674,-71.15151515151516,-51.787234042553195,33.65
2020-06-23,-52.733333333333334,-33.285714285714285,-42.68181818181818,-62.63636363636363,-34.62222222222222,23.130434782608695
2020-06-24,-56.44827586206897,-45.28,-48.28888888888889,-65.65714285714286,-35.02173913043478,25.695652173913043
2020-06-25,-60.166666666666664,-48.629629629629626,-48.91489361702128,-67.03125,-38.630434782608695,27.09090909090909
2020-06-26,-55.89655172413793,-34.42307692307692,-44.56521739130435,-64.48571428571428,-34.8,26.40909090909091
2020-06-27,-75.96428571428571,-71.04,-68.3953488372093,-79.48275862068965,-47.680851063829785,32.77777777777778
2020-06-28,-77.0,-69.55555555555556,-69.08888888888889,-79.96296296296296,-37.19512195121951,25.916666666666668
2020-06-29,-56.172413793103445,-41.44444444444444,-48.06666666666667,-65.18181818181819,-36.04347826086956,27.727272727272727
2020-06-30,-56.41379310344828,-46.55555555555556,-49.55555555555556,-66.45161290322581,-36.71739130434783,26.17391304347826
2020-07-01,-56.89655172413793,-45.65384615384615,-49.666666666666664,-67.18181818181819,-35.577777777777776,27.91304347826087
2020-07-02,-57.275862068965516,-45.148148148148145,-49.787234042553195,-66.25806451612904,-36.08695652173913,28.695652173913043
2020-07-03,-55.766666666666666,-37.81481481481482,-47.46808510638298,-67.0,-33.91111111111111,28.47826086956522
2020-07-04,-75.78571428571429,-74.44,-67.17391304347827,-81.46666666666667,-47.869565217391305,33.4
2020-07-05,-79.22222222222223,-75.92592592592592,-70.45652173913044,-82.03448275862068,-36.48780487804878,30.153846153846153
2020-07-06,-48.55172413793103,-27.85185185185185,-42.369565217391305,-61.3235294117647,-31.58695652173913,24.695652173913043
2020-07-07,-50.0,-35.111111111111114,-46.08888888888889,-62.588235294117645,-34.08695652173913,24.347826086956523
2020-07-08,-54.392857142857146,-40.888888888888886,-47.62222222222222,-61.90909090909091,-33.73913043478261,26.652173913043477
2020-07-09,-53.55172413793103,-39.55555555555556,-44.55555555555556,-61.29032258064516,-33.93478260869565,26.434782608695652
2020-07-10,-49.03333333333333,-29.74074074074074,-42.916666666666664,-59.74285714285714,-30.6,25.434782608695652
2020-07-11,-72.78571428571429,-71.23076923076923,-64.8695652173913,-77.86666666666666,-44.297872340425535,32.05
2020-07-12,-76.10714285714286,-72.57142857142857,-68.02222222222223,-80.03448275862068,-35.41463414634146,28.357142857142858
2020-07-13,-42.689655172413794,-23.074074074074073,-36.97872340425532,-54.68571428571428,-26.97826086956522,21.695652173913043
2020-07-14,-43.4,-27.25925925925926,-38.17777777777778,-54.714285714285715,-29.26086956521739,21.47826086956522
2020-07-15,-43.3448275862069,-25.03846153846154,-36.12765957446808,-53.22222222222222,-25.733333333333334,21.304347826086957
2020-07-16,-46.55172413793103,-31.22222222222222,-38.46666666666667,-57.1764705882353,-30.391304347826086,23.608695652173914
2020-07-17,-50.41935483870968,-34.03703703703704,-45.145833333333336,-61.17142857142857,-30.217391304347824,26.17391304347826
2020-07-18,-73.10714285714286,-72.46153846153847,-64.97826086956522,-78.51724137931035,-45.787234042553195,32.4
2020-07-19,-75.5,-72.70370370370371,-66.95555555555555,-80.28571428571429,-35.0,28.846153846153847
2020-07-20,-42.689655172413794,-24.0,-35.888888888888886,-53.51428571428571,-24.369565217391305,21.47826086956522
2020-07-21,-43.233333333333334,-27.178571428571427,-37.630434782608695,-54.65714285714286,-26.47826086956522,21.347826086956523
2020-07-22,-44.25,-28.26923076923077,-38.022222222222226,-51.94444444444444,-25.933333333333334,21.652173913043477
2020-07-23,-40.86206896551724,-23.185185185185187,-34.65217391304348,-51.666666666666664,-25.434782608695652,20.565217391304348
2020-07-24,-51.766666666666666,-34.851851851851855,-43.666666666666664,-58.42857142857143,-30.666666666666668,25.863636363636363
2020-07-25,-74.60714285714286,-73.4,-65.3913043478261,-77.65625,-47.82608695652174,33.421052631578945
2020-07-26,-74.57142857142857,-72.5,-66.95744680851064,-78.21428571428571,-37.0,28.642857142857142
2020-07-27,-44.86206896551724,-28.25925925925926,-36.0,-53.44444444444444,-27.847826086956523,23.47826086956522
2020-07-28,-43.43333333333333,-26.75,-35.47826086956522,-50.911764705882355,-26.91304347826087,21.695652173913043
2020-07-29,-44.57142857142857,-27.26923076923077,-35.44444444444444,-50.945945945945944,-26.42222222222222,21.869565217391305
2020-07-30,-45.793103448275865,-30.714285714285715,-36.48888888888889,-52.361111111111114,-29.67391304347826,23.0
2020-07-31,-48.03333333333333,-30.185185185185187,-38.979166666666664,-55.138888888888886,-29.717391304347824,24.681818181818183
2020-08-01,-70.71428571428571,-68.65384615384616,-61.041666666666664,-74.15151515151516,-45.45652173913044,31.63157894736842
2020-08-02,-72.53571428571429,-71.3076923076923,-63.958333333333336,-75.6875,-34.97560975609756,26.846153846153847
2020-08-03,-39.10344827586207,-21.185185185185187,-32.888888888888886,-51.628571428571426,-23.565217391304348,21.17391304347826
2020-08-04,-39.833333333333336,-24.703703703703702,-35.8,-52.81818181818182,-25.782608695652176,20.652173913043477
2020-08-05,-36.785714285714285,-16.11111111111111,-31.318181818181817,-48.14705882352941,-22.886363636363637,18.91304347826087
2020-08-06,-52.266666666666666,-39.57142857142857,-43.38636363636363,-58.75,-46.19565217391305,26.956521739130434
2020-08-07,-52.766666666666666,-42.18518518518518,-42.97872340425532,-62.666666666666664,-33.2,28.09090909090909
2020-08-08,-66.0,-59.69230769230769,-58.326530612244895,-71.75,-41.38297872340426,28.666666666666668
2020-08-09,-70.75862068965517,-68.96296296296296,-62.958333333333336,-75.61290322580645,-33.53658536585366,26.6
2020-08-10,-38.793103448275865,-21.74074074074074,-33.333333333333336,-53.55882352941177,-25.130434782608695,20.318181818181817
2020-08-11,-42.13333333333333,-27.142857142857142,-38.333333333333336,-53.55882352941177,-27.533333333333335,20.863636363636363
2020-08-12,-42.03448275862069,-28.115384615384617,-37.348837209302324,-51.205882352941174,-25.466666666666665,21.318181818181817
2020-08-13,-41.793103448275865,-25.428571428571427,-35.77272727272727,-51.22857142857143,-25.67391304347826,21.09090909090909
2020-08-14,-44.86666666666667,-27.703703703703702,-38.340425531914896,-55.371428571428574,-26.444444444444443,23.681818181818183
2020-08-15,-64.8,-61.148148148148145,-59.02173913043478,-67.9090909090909,-39.91304347826087,28.473684210526315
2020-08-16,-67.7,-65.51851851851852,-61.583333333333336,-71.84375,-33.048780487804876,25.714285714285715
2020-08-17,-45.1,-25.75,-38.61538461538461,-49.583333333333336,-32.0,19.130434782608695
2020-08-18,-44.4,-28.416666666666668,-40.285714285714285,-46.5,-31.61904761904762,18.0
2020-08-19,-49.5,-31.692307692307693,-42.857142857142854,-49.166666666666664,-31.285714285714285,19.391304347826086
2020-08-20,-49.6,-30.833333333333332,-43.875,-48.36363636363637,-36.54545454545455,21.956521739130434
2020-08-21,-50.23076923076923,-34.083333333333336,-45.375,-53.0,-35.19047619047619,22.0
2020-08-22,-74.93333333333334,-74.0,-67.94444444444444,-78.46666666666667,-55.55555555555556,28.5
2020-08-23,-75.93333333333334,-73.57142857142857,-69.23529411764706,-81.46666666666667,-40.714285714285715,24.4375
2020-08-24,-42.6,-23.75,-36.07692307692308,-45.083333333333336,-29.19047619047619,18.08695652173913
2020-08-25,-42.4,-27.083333333333332,-36.38461538461539,-43.916666666666664,-30.181818181818183,17.333333333333332
2020-08-26,-44.7,-28.46153846153846,-37.84615384615385,-44.666666666666664,-27.285714285714285,17.565217391304348
2020-08-27,-43.8,-25.083333333333332,-36.0,-42.90909090909091,-28.863636363636363,17.25
2020-08-28,-46.27272727272727,-30.416666666666668,-39.6,-49.61538461538461,-30.095238095238095,17.73913043478261
