date,retail_and_recreation_percent_change_from_baseline_Bolivia,grocery_and_pharmacy_percent_change_from_baseline_Bolivia,parks_percent_change_from_baseline_Bolivia,transit_stations_percent_change_from_baseline_Bolivia,workplaces_percent_change_from_baseline_Bolivia,residential_percent_change_from_baseline_Bolivia
2021-03-24,-17.5,5.28,-20.369565217391305,-29.216216216216218,-5.844444444444444,6.88
2021-03-25,-16.79310344827586,8.73076923076923,-21.444444444444443,-25.294117647058822,-8.565217391304348,6.68
2021-03-26,-17.2,8.23076923076923,-21.630434782608695,-28.36842105263158,-5.511111111111111,6.36
2021-03-27,-24.548387096774192,3.9615384615384617,-26.148936170212767,-29.34285714285714,-8.0,4.708333333333333
2021-03-28,-27.06451612903226,-5.25,-21.458333333333332,-32.05714285714286,-8.575,6.260869565217392
2021-03-29,-19.857142857142858,6.076923076923077,-22.76086956521739,-27.87878787878788,-9.717391304347826,7.291666666666667
2021-03-30,-18.344827586206897,6.185185185185185,-22.282608695652176,-26.78787878787879,-9.108695652173912,6.4
2021-03-31,-15.821428571428571,8.64,-18.652173913043477,-20.583333333333332,-5.840909090909091,6.12
2021-04-01,-9.142857142857142,22.88,-7.466666666666667,-7.5588235294117645,-10.478260869565217,3.730769230769231
2021-04-02,-32.733333333333334,-0.8888888888888888,-9.911111111111111,-34.89473684210526,-50.1063829787234,14.8
2021-04-03,-27.2,-3.888888888888889,-12.733333333333333,-30.34285714285714,-17.75,7.291666666666667
2021-04-04,-27.933333333333334,-8.541666666666666,-15.936170212765957,-24.4375,-12.317073170731707,5.739130434782608
2021-04-05,-16.642857142857142,11.653846153846153,-19.347826086956523,-21.264705882352942,-9.043478260869565,6.041666666666667
2021-04-06,-14.931034482758621,10.23076923076923,-18.5,-23.727272727272727,-8.377777777777778,5.6923076923076925
2021-04-07,-13.142857142857142,10.333333333333334,-14.911111111111111,-23.97222222222222,-6.066666666666666,5.36
2021-04-08,-15.285714285714286,12.615384615384615,-18.91111111111111,-24.085714285714285,-7.391304347826087,6.16
2021-04-09,-13.4,15.0,-18.043478260869566,-25.18918918918919,-4.456521739130435,5.8
2021-04-10,-19.06451612903226,11.481481481481481,-18.8125,-26.057142857142857,-4.585365853658536,3.25
2021-04-11,-32.41935483870968,-10.375,-26.333333333333332,-40.794117647058826,-12.75609756097561,8.26086956521739
2021-04-12,-7.928571428571429,17.923076923076923,-11.173913043478262,-23.11764705882353,-7.043478260869565,5.76
2021-04-13,-13.724137931034482,8.192307692307692,-20.347826086956523,-25.970588235294116,-8.043478260869565,6.230769230769231
2021-04-14,-11.428571428571429,8.958333333333334,-18.232558139534884,-23.484848484848484,-4.590909090909091,5.88
2021-04-15,-13.321428571428571,9.615384615384615,-17.866666666666667,-25.6,-9.608695652173912,7.0
2021-04-16,-11.533333333333333,12.88,-17.32608695652174,-24.864864864864863,-3.0444444444444443,6.0
2021-04-17,-15.612903225806452,12.62962962962963,-16.755555555555556,-24.441176470588236,-3.0952380952380953,3.1666666666666665
2021-04-18,-21.258064516129032,-2.0416666666666665,-17.979591836734695,-27.147058823529413,-7.475,5.869565217391305
2021-04-19,-15.0,11.0,-20.82608695652174,-24.147058823529413,-5.369565217391305,7.32
2021-04-20,-11.758620689655173,13.88888888888889,-18.88888888888889,-26.6875,-4.543478260869565,6.56
2021-04-21,-12.964285714285714,8.833333333333334,-18.88372093023256,-28.542857142857144,-2.422222222222222,6.84
2021-04-22,-13.964285714285714,12.884615384615385,-17.6,-24.61764705882353,-3.739130434782609,7.08
2021-04-23,-13.766666666666667,10.615384615384615,-19.32608695652174,-26.789473684210527,-1.711111111111111,7.28
2021-04-24,-20.70967741935484,7.296296296296297,-20.893617021276597,-28.62857142857143,-6.488372093023256,5.833333333333333
2021-04-25,-23.903225806451612,-4.041666666666667,-21.541666666666668,-32.8,-9.7,7.086956521739131
2021-04-26,-14.035714285714286,12.76923076923077,-19.02173913043478,-26.0,-4.826086956521739,7.68
2021-04-27,-12.517241379310345,10.461538461538462,-18.5,-26.515151515151516,-4.065217391304348,6.923076923076923
2021-04-28,-13.035714285714286,9.708333333333334,-16.84090909090909,-26.294117647058822,-1.934782608695652,7.56
2021-04-29,-12.035714285714286,13.08,-17.31111111111111,-23.794117647058822,-4.065217391304348,7.153846153846154
2021-04-30,-6.896551724137931,19.28,-11.891304347826088,-21.324324324324323,1.5909090909090908,5.08
2021-05-01,-16.333333333333332,10.076923076923077,-12.282608695652174,-29.257142857142856,-19.72093023255814,4.583333333333333
2021-05-02,-18.193548387096776,2.2083333333333335,-12.869565217391305,-26.705882352941178,-8.439024390243903,5.130434782608695
2021-05-03,-10.214285714285714,14.96,-11.021739130434783,-23.87878787878788,-5.391304347826087,6.48
2021-05-04,-10.344827586206897,14.961538461538462,-16.26086956521739,-24.78125,-3.1956521739130435,6.230769230769231
2021-05-05,-11.357142857142858,13.958333333333334,-17.568181818181817,-24.27777777777778,-1.0227272727272727,7.04
2021-05-06,-14.241379310344827,15.28,-20.565217391304348,-24.4,-6.282608695652174,8.5
2021-05-07,-8.733333333333333,19.48,-16.304347826086957,-24.47222222222222,-0.43478260869565216,7.32
2021-05-08,-12.064516129032258,16.12,-15.369565217391305,-22.742857142857144,-2.4390243902439024,4.041666666666667
2021-05-09,-14.033333333333333,9.166666666666666,-14.53191489361702,-24.6,-3.951219512195122,5.217391304347826
2021-05-10,-10.071428571428571,15.56,-15.695652173913043,-23.151515151515152,-4.239130434782608,6.961538461538462
2021-05-11,-10.137931034482758,15.461538461538462,-17.695652173913043,-24.375,-3.5869565217391304,7.230769230769231
2021-05-12,-7.678571428571429,17.375,-15.795454545454545,-21.705882352941178,-1.0,7.52
2021-05-13,-8.821428571428571,18.84,-14.822222222222223,-21.28125,-4.0,7.5
2021-05-14,-6.866666666666666,20.52,-13.130434782608695,-22.594594594594593,-0.45652173913043476,7.0
2021-05-15,-10.580645161290322,20.28,-12.613636363636363,-21.352941176470587,-2.7804878048780486,3.9166666666666665
2021-05-16,-21.96875,-2.2083333333333335,-18.847826086956523,-29.2,-9.35,9.173913043478262
2021-05-17,-9.821428571428571,16.72,-13.717391304347826,-21.818181818181817,-3.3043478260869565,7.8076923076923075
2021-05-18,-8.214285714285714,17.46153846153846,-15.088888888888889,-21.21875,-3.5434782608695654,7.230769230769231
2021-05-19,-9.178571428571429,15.291666666666666,-13.046511627906977,-20.485714285714284,1.0909090909090908,8.04
2021-05-20,-9.25,18.64,-12.955555555555556,-20.8,-2.760869565217391,8.423076923076923
2021-05-21,-6.517241379310345,19.32,-11.369565217391305,-19.055555555555557,1.0217391304347827,8.08
2021-05-22,-13.064516129032258,23.4,-14.177777777777777,-18.794117647058822,-1.7317073170731707,6.208333333333333
2021-05-23,-43.96875,-37.125,-36.808510638297875,-48.142857142857146,-24.365853658536587,20.608695652173914
2021-05-24,-10.214285714285714,17.44,-14.23913043478261,-20.575757575757574,-4.217391304347826,9.653846153846153
2021-05-25,-7.607142857142857,18.76923076923077,-14.177777777777777,-19.636363636363637,-4.434782608695652,8.961538461538462
2021-05-26,3.107142857142857,32.666666666666664,-5.953488372093023,-10.0625,0.24444444444444444,6.615384615384615
2021-05-27,8.607142857142858,37.30769230769231,-3.090909090909091,-17.0,-7.434782608695652,4.846153846153846
2021-05-28,-8.689655172413794,19.4,-12.695652173913043,-25.805555555555557,-3.0,9.12
2021-05-29,-21.5625,3.52,-22.02173913043478,-32.457142857142856,-12.523809523809524,11.291666666666666
2021-05-30,-46.61290322580645,-38.84615384615385,-36.53333333333333,-53.96875,-31.825,21.565217391304348
2021-05-31,-7.107142857142857,20.46153846153846,-10.608695652173912,-19.727272727272727,-5.260869565217392,8.692307692307692
2021-06-01,-1.25,24.333333333333332,-11.204545454545455,-17.03125,-5.565217391304348,7.153846153846154
2021-06-02,4.428571428571429,35.2,-4.642857142857143,-11.78125,-3.8863636363636362,5.923076923076923
2021-06-03,-21.607142857142858,8.961538461538462,-21.813953488372093,-32.27272727272727,-45.19565217391305,18.416666666666668
2021-06-04,-14.566666666666666,6.04,-15.76086956521739,-35.4,-13.173913043478262,14.24
2021-06-05,-19.233333333333334,5.04,-19.133333333333333,-31.571428571428573,-12.439024390243903,11.5
2021-06-06,-43.56666666666667,-35.64,-32.18181818181818,-54.84848484848485,-30.3,20.217391304347824
2021-06-07,-1.6785714285714286,26.4,-6.822222222222222,-17.09090909090909,-7.782608695652174,7.1923076923076925
2021-06-08,-1.3571428571428572,25.423076923076923,-10.954545454545455,-17.03125,-6.934782608695652,7.0
2021-06-09,-0.32142857142857145,22.75,-6.857142857142857,-15.424242424242424,-4.613636363636363,7.269230769230769
2021-06-10,-2.9285714285714284,24.846153846153847,-9.977272727272727,-16.272727272727273,-7.065217391304348,7.8076923076923075
2021-06-11,-6.133333333333334,23.153846153846153,-11.521739130434783,-20.243243243243242,-5.1521739130434785,8.96
2021-06-12,-23.0,-3.76,-24.533333333333335,-33.76470588235294,-15.804878048780488,12.708333333333334
2021-06-13,-43.29032258064516,-34.416666666666664,-36.91111111111111,-54.3,-27.923076923076923,18.782608695652176
2021-06-14,-4.785714285714286,22.08,-11.133333333333333,-19.575757575757574,-8.695652173913043,6.6
2021-06-15,-2.0714285714285716,22.423076923076923,-12.325581395348838,-20.375,-6.586956521739131,6.615384615384615
2021-06-16,-2.6785714285714284,18.083333333333332,-10.883720930232558,-17.818181818181817,-6.177777777777778,5.6923076923076925
2021-06-17,-8.821428571428571,19.24,-13.822222222222223,-19.393939393939394,-11.478260869565217,7.038461538461538
2021-06-18,-9.5,21.791666666666668,-14.347826086956522,-20.085714285714285,-8.422222222222222,7.576923076923077
2021-06-19,-24.066666666666666,-0.375,-22.0,-30.142857142857142,-17.348837209302324,11.25
2021-06-20,-41.06896551724138,-33.56521739130435,-32.666666666666664,-52.71875,-31.128205128205128,18.043478260869566
2021-06-21,-38.82142857142857,-23.46153846153846,-32.74418604651163,-44.78125,-56.319148936170215,23.541666666666668
2021-06-22,-1.0689655172413792,25.24,-10.093023255813954,-18.258064516129032,-9.73913043478261,4.461538461538462
2021-06-23,-0.21428571428571427,35.30434782608695,-7.642857142857143,-15.757575757575758,-6.2272727272727275,4.0
2021-06-24,-8.892857142857142,12.333333333333334,-13.911111111111111,-24.794117647058822,-11.173913043478262,6.5
2021-06-25,-7.310344827586207,16.708333333333332,-12.304347826086957,-24.86111111111111,-6.8478260869565215,8.16
2021-06-26,-12.6,15.708333333333334,-17.704545454545453,-25.17142857142857,-7.926829268292683,6.25
2021-06-27,-41.86666666666667,-36.95652173913044,-40.297872340425535,-51.705882352941174,-28.8,18.608695652173914
2021-06-28,-11.178571428571429,15.28,-17.67391304347826,-22.147058823529413,-8.934782608695652,7.846153846153846
2021-06-29,-7.964285714285714,15.23076923076923,-16.043478260869566,-24.21212121212121,-7.777777777777778,7.576923076923077
2021-06-30,-1.6428571428571428,17.82608695652174,-9.883720930232558,-20.676470588235293,-1.9318181818181819,7.68
2021-07-01,-1.4285714285714286,23.125,-8.866666666666667,-18.78787878787879,-3.3043478260869565,7.653846153846154
2021-07-02,-3.0,21.708333333333332,-8.933333333333334,-22.25,0.8695652173913043,8.56
2021-07-03,-5.103448275862069,22.833333333333332,-11.0,-21.470588235294116,-3.6341463414634148,5.583333333333333
2021-07-04,-23.65625,-11.565217391304348,-20.67391304347826,-37.0,-17.575,12.26086956521739
2021-07-05,0.6428571428571429,24.08,-8.422222222222222,-17.941176470588236,-1.826086956521739,6.461538461538462
2021-07-06,2.5714285714285716,25.555555555555557,-10.186046511627907,-17.6875,-0.6666666666666666,6.230769230769231
2021-07-07,4.142857142857143,23.916666666666668,-5.928571428571429,-14.151515151515152,0.5454545454545454,5.961538461538462
2021-07-08,4.035714285714286,27.75,-5.023255813953488,-11.969696969696969,-1.4130434782608696,5.6923076923076925
2021-07-09,5.448275862068965,26.96,-1.4222222222222223,-12.941176470588236,2.2222222222222223,5.8076923076923075
2021-07-10,-1.4482758620689655,24.08,-3.75,-12.82857142857143,0.0,3.75
2021-07-11,-9.8,6.956521739130435,-6.673913043478261,-25.558823529411764,-7.7,7.260869565217392
2021-07-12,3.4285714285714284,23.807692307692307,-5.75,-13.272727272727273,-3.0,5.884615384615385
2021-07-13,6.214285714285714,25.153846153846153,-5.325581395348837,-14.0625,-2.088888888888889,5.346153846153846
2021-07-14,7.571428571428571,24.0,-4.238095238095238,-12.764705882352942,1.1818181818181819,5.0
2021-07-15,6.821428571428571,28.28,-3.5714285714285716,-11.96875,-0.8695652173913043,5.230769230769231
2021-07-16,5.551724137931035,27.16,-0.8604651162790697,-14.142857142857142,-2.7555555555555555,6.8076923076923075
2021-07-17,-0.3103448275862069,23.6,-3.6818181818181817,-14.314285714285715,-0.6341463414634146,4.166666666666667
2021-07-18,-8.9,10.166666666666666,-9.847826086956522,-21.085714285714285,-7.825,7.391304347826087
2021-07-19,3.1785714285714284,25.85185185185185,-6.840909090909091,-16.1875,-2.3260869565217392,6.923076923076923
2021-07-20,6.535714285714286,26.88888888888889,-5.465116279069767,-15.96875,0.044444444444444446,5.384615384615385
2021-07-21,8.071428571428571,25.25,-4.333333333333333,-11.71875,3.0681818181818183,5.269230769230769
2021-07-22,8.428571428571429,30.26923076923077,-4.627906976744186,-9.575757575757576,0.43478260869565216,5.423076923076923
2021-07-23,9.724137931034482,25.846153846153847,2.6956521739130435,-12.285714285714286,3.7777777777777777,4.6923076923076925
2021-07-24,-0.41379310344827586,18.52,-3.911111111111111,-13.342857142857143,-0.30952380952380953,3.2916666666666665
2021-07-25,-6.4,11.041666666666666,-3.2222222222222223,-18.676470588235293,-5.538461538461538,4.913043478260869
2021-07-26,3.142857142857143,22.22222222222222,-5.090909090909091,-15.53125,-1.0,6.038461538461538
2021-07-27,2.5714285714285716,22.14814814814815,-10.511627906976743,-17.09375,0.2391304347826087,6.153846153846154
2021-07-28,4.571428571428571,22.64,-7.767441860465116,-13.121212121212121,3.558139534883721,6.84
2021-07-29,5.428571428571429,26.703703703703702,-5.1395348837209305,-12.09375,2.891304347826087,6.461538461538462
2021-07-30,8.137931034482758,27.0,-2.0,-13.029411764705882,5.826086956521739,5.423076923076923
2021-07-31,4.166666666666667,27.03846153846154,-1.8863636363636365,-9.617647058823529,5.146341463414634,2.875
2021-08-01,-3.8666666666666667,16.458333333333332,-3.1136363636363638,-15.705882352941176,-3.3076923076923075,4.956521739130435
2021-08-02,6.071428571428571,28.307692307692307,-4.902439024390244,-13.363636363636363,1.7608695652173914,5.615384615384615
2021-08-03,10.0,29.555555555555557,-3.4761904761904763,-12.125,2.311111111111111,4.884615384615385
2021-08-04,12.285714285714286,30.56,1.6511627906976745,-4.545454545454546,5.954545454545454,4.423076923076923
2021-08-05,21.75,41.55555555555556,11.525,6.161290322580645,4.282608695652174,1.5384615384615385
2021-08-06,7.0,22.615384615384617,10.205128205128204,-12.242424242424242,-36.95652173913044,9.88
2021-08-07,6.068965517241379,23.346153846153847,11.068181818181818,-11.4,-5.7073170731707314,2.875
2021-08-08,3.310344827586207,18.125,8.022222222222222,-3.15625,-4.102564102564102,3.0869565217391304
2021-08-09,9.857142857142858,30.40740740740741,0.046511627906976744,-6.878787878787879,1.9782608695652173,4.5
2021-08-10,12.785714285714286,30.62962962962963,-1.4761904761904763,-7.96875,3.7111111111111112,3.8461538461538463
2021-08-11,12.714285714285714,26.48,-2.5,-7.84375,6.116279069767442,4.230769230769231
2021-08-12,12.107142857142858,30.25925925925926,-1.302325581395349,-6.3125,3.4347826086956523,4.423076923076923
2021-08-13,15.10344827586207,30.96,2.4,-8.78125,7.5777777777777775,3.8846153846153846
2021-08-14,10.137931034482758,28.76923076923077,4.622222222222222,-8.125,5.170731707317073,1.7083333333333333
2021-08-15,5.866666666666666,21.083333333333332,6.413043478260869,-11.969696969696969,-0.9230769230769231,2.739130434782609
2021-08-16,10.392857142857142,26.85185185185185,-0.4772727272727273,-10.84375,1.934782608695652,4.6923076923076925
2021-08-17,13.071428571428571,26.846153846153847,-0.2727272727272727,-11.125,3.488888888888889,4.076923076923077
2021-08-18,12.464285714285714,24.333333333333332,-0.7674418604651163,-7.9375,11.181818181818182,4.038461538461538
2021-08-19,11.071428571428571,27.14814814814815,-2.8372093023255816,-9.484848484848484,7.543478260869565,4.615384615384615
2021-08-20,12.310344827586206,26.32,2.3333333333333335,-10.264705882352942,10.555555555555555,4.1923076923076925
2021-08-21,7.666666666666667,24.0,3.739130434782609,-6.911764705882353,4.7073170731707314,1.5833333333333333
2021-08-22,2.566666666666667,16.416666666666668,5.1521739130434785,-15.28125,-2.025,2.739130434782609
2021-08-23,7.178571428571429,23.615384615384617,-1.6363636363636365,-12.818181818181818,5.934782608695652,5.1923076923076925
2021-08-24,8.285714285714286,22.615384615384617,-1.9545454545454546,-13.25,7.159090909090909,4.576923076923077
2021-08-25,6.785714285714286,19.24,-4.046511627906977,-14.125,7.27906976744186,6.038461538461538
2021-08-26,2.9285714285714284,20.923076923076923,-6.0227272727272725,-12.0625,3.6739130434782608,6.6923076923076925
2021-08-27,8.724137931034482,26.0,-0.44680851063829785,-10.970588235294118,12.069767441860465,5.08
2021-08-28,5.827586206896552,21.76,0.6956521739130435,-8.970588235294118,6.575,2.6666666666666665
2021-08-29,0.7586206896551724,13.391304347826088,1.8478260869565217,-16.606060606060606,-1.0512820512820513,3.8260869565217392
2021-08-30,6.464285714285714,21.73076923076923,-3.477272727272727,-15.90625,6.391304347826087,4.923076923076923
2021-08-31,8.892857142857142,24.185185185185187,-0.5227272727272727,-15.0625,8.795454545454545,4.076923076923077
2021-09-01,12.678571428571429,25.84,-3.024390243902439,-11.15625,11.952380952380953,3.423076923076923
2021-09-02,10.964285714285714,27.40740740740741,-0.046511627906976744,-10.969696969696969,9.673913043478262,4.230769230769231
2021-09-03,14.10344827586207,29.12,-0.8837209302325582,-10.617647058823529,12.837209302325581,3.230769230769231
2021-09-04,11.2,31.458333333333332,4.340909090909091,-7.882352941176471,6.75,0.08333333333333333
2021-09-05,-11.933333333333334,1.0,3.382978723404255,-26.314285714285713,-11.225,8.521739130434783
2021-09-06,11.321428571428571,27.03846153846154,0.7045454545454546,-10.06060606060606,8.26086956521739,4.076923076923077
2021-09-07,14.464285714285714,29.076923076923077,1.8095238095238095,-10.96875,10.395348837209303,3.230769230769231
2021-09-08,14.428571428571429,27.2,1.7380952380952381,-9.84375,12.720930232558139,3.1538461538461537
2021-09-09,9.821428571428571,26.307692307692307,-1.7209302325581395,-9.09375,10.195652173913043,4.615384615384615
2021-09-10,17.517241379310345,33.0,4.930232558139535,-7.0,14.30232558139535,2.8461538461538463
2021-09-11,13.620689655172415,28.423076923076923,8.954545454545455,-3.735294117647059,6.512195121951219,0.0
2021-09-12,12.758620689655173,22.652173913043477,12.804347826086957,-7.794117647058823,0.8717948717948718,1.5217391304347827
2021-09-13,13.5,26.92,4.767441860465116,-9.787878787878787,8.782608695652174,3.5
2021-09-14,14.107142857142858,26.23076923076923,2.813953488372093,-14.875,1.2045454545454546,4.538461538461538
2021-09-15,11.678571428571429,24.88,-0.047619047619047616,-10.34375,10.790697674418604,4.3076923076923075
2021-09-16,14.25,31.14814814814815,1.6744186046511629,-8.06060606060606,10.088888888888889,3.6153846153846154
2021-09-17,18.344827586206897,33.44,8.488888888888889,-5.757575757575758,12.30232558139535,2.230769230769231
2021-09-18,13.10344827586207,30.37037037037037,8.688888888888888,-4.606060606060606,5.975,-0.125
2021-09-19,10.689655172413794,23.416666666666668,9.914893617021276,-7.676470588235294,-1.3902439024390243,1.8695652173913044
2021-09-20,15.178571428571429,32.88461538461539,2.840909090909091,-6.8125,10.130434782608695,3.5384615384615383
2021-09-21,35.32142857142857,42.111111111111114,18.214285714285715,-2.9375,10.954545454545455,-0.11538461538461539
2021-09-22,16.821428571428573,26.24,2.761904761904762,-7.46875,16.833333333333332,3.1153846153846154
2021-09-23,17.107142857142858,31.46153846153846,8.744186046511627,-3.75,13.130434782608695,3.3461538461538463
2021-09-24,15.5,30.32,14.340909090909092,-6.212121212121212,0.8636363636363636,4.28
2021-09-25,12.862068965517242,27.26923076923077,11.727272727272727,-6.65625,4.512195121951219,0.5416666666666666
2021-09-26,9.357142857142858,18.17391304347826,7.659090909090909,-6.333333333333333,-0.6153846153846154,2.1739130434782608
2021-09-27,11.142857142857142,24.74074074074074,-0.46511627906976744,-7.666666666666667,11.652173913043478,4.153846153846154
2021-09-28,11.821428571428571,26.692307692307693,0.3953488372093023,-9.90625,13.627906976744185,3.269230769230769
2021-09-29,13.964285714285714,25.8,0.8333333333333334,-10.212121212121213,17.5,3.230769230769231
2021-09-30,14.571428571428571,30.40740740740741,1.5238095238095237,-7.46875,15.022727272727273,3.3076923076923075
2021-10-01,18.96551724137931,33.24,8.222222222222221,-6.393939393939394,18.195121951219512,2.0384615384615383
2021-10-02,13.344827586206897,28.12,4.511627906976744,-6.147058823529412,8.525,0.5
2021-10-03,8.689655172413794,20.73913043478261,7.574468085106383,-9.454545454545455,0.23076923076923078,2.1739130434782608
2021-10-04,7.571428571428571,23.444444444444443,-6.4772727272727275,-13.212121212121213,10.577777777777778,4.3076923076923075
2021-10-05,14.714285714285714,29.962962962962962,0.25,-12.3125,13.822222222222223,3.730769230769231
2021-10-06,17.75,29.28,3.357142857142857,-9.0,18.26829268292683,3.076923076923077
2021-10-07,15.5,31.192307692307693,2.4651162790697674,-7.515151515151516,10.333333333333334,4.1923076923076925
2021-10-08,19.862068965517242,34.76,9.613636363636363,-4.818181818181818,17.523809523809526,1.6923076923076923
2021-10-09,14.89655172413793,31.076923076923077,9.795454545454545,-2.515151515151515,7.119047619047619,-0.2916666666666667
2021-10-10,12.833333333333334,26.565217391304348,12.41304347826087,-8.78125,3.1538461538461537,1.1304347826086956
2021-10-11,2.107142857142857,12.555555555555555,-3.8636363636363638,-26.87878787878788,-5.478260869565218,12.0
2021-10-12,21.321428571428573,34.851851851851855,6.837209302325581,-11.09375,16.045454545454547,2.3076923076923075
2021-10-13,20.714285714285715,29.541666666666668,4.785714285714286,-8.818181818181818,20.261904761904763,2.076923076923077
2021-10-14,16.928571428571427,30.23076923076923,3.0232558139534884,-7.818181818181818,17.627906976744185,2.8461538461538463
