date,retail_and_recreation_percent_change_from_baseline_Nicaragua,grocery_and_pharmacy_percent_change_from_baseline_Nicaragua,parks_percent_change_from_baseline_Nicaragua,transit_stations_percent_change_from_baseline_Nicaragua,workplaces_percent_change_from_baseline_Nicaragua,residential_percent_change_from_baseline_Nicaragua
2020-10-28,-19.1,-3.6666666666666665,-22.153846153846153,-12.142857142857142,-6.388888888888889,5.0
2020-10-29,-17.8,-0.6666666666666666,-22.23076923076923,-7.285714285714286,-9.444444444444445,5.25
2020-10-30,-14.181818181818182,2.5555555555555554,-18.5,-8.875,-12.588235294117647,4.625
2020-10-31,-10.363636363636363,8.4,-17.133333333333333,-10.625,-13.117647058823529,4.375
2020-11-01,-13.1,5.375,-14.4,-13.142857142857142,-19.11764705882353,4.2
2020-11-02,-18.88888888888889,0.0,-23.846153846153847,-21.0,-35.166666666666664,10.25
2020-11-03,-27.7,-5.6,-35.86666666666667,-16.625,-15.0,7.5
2020-11-04,-34.2,-16.444444444444443,-40.714285714285715,-28.125,-18.833333333333332,9.75
2020-11-05,-28.4,-7.4,-36.142857142857146,-23.875,-14.5,8.625
2020-11-06,-31.363636363636363,-12.0,-38.9375,-26.5,-12.777777777777779,8.75
2020-11-07,-21.363636363636363,-0.5,-30.333333333333332,-25.444444444444443,-15.588235294117647,7.875
2020-11-08,-27.727272727272727,-6.0,-28.75,-31.0,-19.647058823529413,9.2
2020-11-09,-20.3,-2.888888888888889,-25.307692307692307,-19.25,-7.555555555555555,6.125
2020-11-10,-19.7,-0.1111111111111111,-23.714285714285715,-15.0,-7.388888888888889,5.375
2020-11-11,-17.1,-2.111111111111111,-21.285714285714285,-13.428571428571429,-6.611111111111111,4.625
2020-11-12,-18.1,-3.0,-22.571428571428573,-12.0,-7.166666666666667,5.375
2020-11-13,-13.2,4.555555555555555,-18.5,-13.625,-4.9411764705882355,3.875
2020-11-14,-8.636363636363637,10.9,-16.857142857142858,-12.625,-10.294117647058824,3.5
2020-11-15,-13.7,8.625,-18.866666666666667,-16.0,-15.352941176470589,4.6
2020-11-16,-12.333333333333334,8.777777777777779,-21.23076923076923,-10.285714285714286,-6.611111111111111,4.0
2020-11-17,-49.18181818181818,-33.6,-53.5625,-47.44444444444444,-32.94444444444444,13.125
2020-11-18,-23.3,-1.8888888888888888,-30.071428571428573,-25.625,-17.72222222222222,7.75
2020-11-19,-16.2,1.1111111111111112,-22.333333333333332,-13.0,-10.166666666666666,4.75
2020-11-20,-10.3,6.222222222222222,-21.133333333333333,-5.875,-6.705882352941177,3.875
2020-11-21,-7.7272727272727275,8.4,-18.533333333333335,-6.5,-12.705882352941176,3.625
2020-11-22,-11.7,3.0,-20.6875,-12.0,-15.235294117647058,4.6
2020-11-23,-11.4,3.4444444444444446,-18.23076923076923,-9.875,-5.444444444444445,3.5
2020-11-24,-8.666666666666666,4.111111111111111,-18.23076923076923,-7.125,-6.833333333333333,3.625
2020-11-25,-16.1,-3.4444444444444446,-25.615384615384617,-11.625,-7.722222222222222,4.111111111111111
2020-11-26,-13.7,0.1111111111111111,-23.428571428571427,-12.75,-9.277777777777779,4.0
2020-11-27,-7.2,6.111111111111111,-16.714285714285715,-11.0,-6.235294117647059,2.75
2020-11-28,-3.0,8.0,-12.142857142857142,-7.25,-8.647058823529411,2.625
2020-11-29,-3.0,8.125,-10.666666666666666,-6.285714285714286,-10.882352941176471,3.4
2020-11-30,-3.6666666666666665,11.11111111111111,-14.538461538461538,-6.0,-3.3333333333333335,3.5
2020-12-01,-4.111111111111111,12.777777777777779,-13.76923076923077,-5.625,-5.722222222222222,3.0
2020-12-02,-5.777777777777778,11.666666666666666,-12.23076923076923,2.0,-4.277777777777778,2.5555555555555554
2020-12-03,-4.6,13.444444444444445,-12.692307692307692,-1.625,-6.722222222222222,2.7777777777777777
2020-12-04,0.1,17.77777777777778,-5.714285714285714,2.375,-4.0,1.125
2020-12-05,4.363636363636363,20.22222222222222,-4.714285714285714,10.5,-7.0588235294117645,1.125
2020-12-06,4.9,21.375,-0.7333333333333333,10.0,-6.625,1.0
2020-12-07,14.75,24.88888888888889,11.307692307692308,5.625,-24.72222222222222,5.125
2020-12-08,-16.22222222222222,-5.888888888888889,-10.76923076923077,-21.25,-44.94444444444444,11.875
2020-12-09,-1.4444444444444444,17.444444444444443,-8.0,18.571428571428573,-6.666666666666667,1.7777777777777777
2020-12-10,-3.3,18.333333333333332,-6.153846153846154,14.714285714285714,-9.222222222222221,3.4444444444444446
2020-12-11,-2.9,18.0,-3.7857142857142856,8.125,-8.470588235294118,3.125
2020-12-12,0.2727272727272727,16.11111111111111,0.5714285714285714,4.0,-6.588235294117647,2.5
2020-12-13,-3.3,14.25,-0.6666666666666666,8.571428571428571,-8.6875,3.6
2020-12-14,-1.3333333333333333,16.333333333333332,-8.153846153846153,4.75,-10.944444444444445,4.5
2020-12-15,-0.3333333333333333,20.555555555555557,-7.6923076923076925,6.25,-11.555555555555555,3.875
2020-12-16,-0.2222222222222222,21.11111111111111,-8.615384615384615,11.857142857142858,-10.333333333333334,3.7777777777777777
2020-12-17,-2.3,20.444444444444443,-8.461538461538462,14.714285714285714,-12.61111111111111,4.375
2020-12-18,-1.7,18.666666666666668,-7.357142857142857,8.75,-10.529411764705882,3.5
2020-12-19,0.9090909090909091,21.77777777777778,-0.6428571428571429,6.75,-8.117647058823529,2.25
2020-12-20,4.6,26.375,3.3333333333333335,14.857142857142858,-6.875,2.4
2020-12-21,6.444444444444445,23.666666666666668,-4.076923076923077,11.0,-19.055555555555557,5.5
2020-12-22,9.0,32.22222222222222,-2.769230769230769,14.125,-21.11111111111111,4.75
2020-12-23,13.777777777777779,43.111111111111114,0.6923076923076923,31.285714285714285,-21.166666666666668,3.5
2020-12-24,11.333333333333334,51.77777777777778,17.0,41.142857142857146,-28.88888888888889,3.6666666666666665
2020-12-25,-28.0,-35.63636363636363,-5.785714285714286,-49.666666666666664,-63.111111111111114,16.25
2020-12-26,-11.727272727272727,7.7,-7.571428571428571,-4.25,-21.058823529411764,7.625
2020-12-27,-9.3,2.875,-1.6,-3.142857142857143,-12.294117647058824,5.6
2020-12-28,-0.5,14.777777777777779,-9.461538461538462,-0.25,-24.833333333333332,8.75
2020-12-29,-0.3333333333333333,18.444444444444443,-8.692307692307692,2.875,-26.833333333333332,8.5
2020-12-30,10.125,33.77777777777778,0.23076923076923078,22.0,-24.166666666666668,5.75
2020-12-31,7.625,48.55555555555556,19.583333333333332,35.42857142857143,-30.555555555555557,4.875
2021-01-01,-31.11111111111111,-36.7,6.5,-50.888888888888886,-62.77777777777778,15.375
2021-01-02,-15.272727272727273,-0.7,-5.571428571428571,-14.125,-29.444444444444443,9.25
2021-01-03,-17.7,-2.875,-9.333333333333334,-9.0,-19.470588235294116,7.0
2021-01-04,-9.222222222222221,8.11111111111111,-13.153846153846153,-4.875,-15.833333333333334,7.125
2021-01-05,-9.11111111111111,9.555555555555555,-12.461538461538462,-6.5,-15.833333333333334,7.5
2021-01-06,-10.0,8.666666666666666,-10.615384615384615,-5.125,-14.944444444444445,7.25
2021-01-07,-10.8,9.0,-13.615384615384615,-5.875,-15.0,7.125
2021-01-08,-8.4,12.444444444444445,-10.785714285714286,-5.0,-11.055555555555555,5.25
2021-01-09,-7.090909090909091,11.4,-13.928571428571429,-7.375,-8.470588235294118,4.125
2021-01-10,-9.5,6.25,-10.6,-7.428571428571429,-13.375,4.6
2021-01-11,-4.777777777777778,10.88888888888889,-10.923076923076923,-1.75,-10.88888888888889,3.875
2021-01-12,-7.666666666666667,6.111111111111111,-15.846153846153847,-8.125,-14.055555555555555,4.25
2021-01-13,-11.333333333333334,0.7777777777777778,-21.307692307692307,-11.0,-16.555555555555557,1.7777777777777777
2021-01-14,-14.8,-0.8888888888888888,-22.071428571428573,-12.5,-21.333333333333332,3.0
2021-01-15,-10.6,3.888888888888889,-20.071428571428573,-9.875,-20.27777777777778,1.5
2021-01-16,-9.363636363636363,6.4,-22.142857142857142,-9.625,-19.833333333333332,1.5
2021-01-17,-13.6,2.875,-19.466666666666665,-7.0,-22.764705882352942,2.0
2021-01-18,-9.555555555555555,4.0,-21.692307692307693,-4.875,-19.27777777777778,2.25
2021-01-19,-10.555555555555555,1.4444444444444444,-19.714285714285715,-6.75,-19.166666666666668,2.5
2021-01-20,-12.1,1.7777777777777777,-18.23076923076923,-6.625,-17.5,2.5
2021-01-21,-13.8,1.0,-22.071428571428573,-7.375,-18.77777777777778,3.125
2021-01-22,-11.3,3.0,-17.785714285714285,-7.5,-15.166666666666666,2.125
2021-01-23,-10.909090909090908,4.0,-18.071428571428573,-8.375,-16.176470588235293,2.375
2021-01-24,-14.4,0.0,-15.866666666666667,-8.285714285714286,-19.294117647058822,3.2
2021-01-25,-8.11111111111111,3.5555555555555554,-15.846153846153847,-6.25,-15.166666666666666,2.0
2021-01-26,-9.666666666666666,1.6666666666666667,-18.153846153846153,-7.75,-16.72222222222222,2.375
2021-01-27,-12.3,0.8888888888888888,-17.76923076923077,-7.25,-16.11111111111111,2.5
2021-01-28,-13.7,0.6666666666666666,-19.285714285714285,-8.0,-17.38888888888889,2.375
2021-01-29,-9.0,9.444444444444445,-16.857142857142858,-3.625,-14.055555555555555,-0.25
2021-01-30,-3.0,17.7,-14.142857142857142,2.125,-14.058823529411764,-2.25
2021-01-31,-7.5,19.375,-14.666666666666666,8.0,-17.764705882352942,-0.8
2021-02-01,-4.777777777777778,16.666666666666668,-12.538461538461538,-0.75,-11.88888888888889,-2.875
2021-02-02,-7.333333333333333,11.777777777777779,-15.384615384615385,-0.625,-13.277777777777779,-1.875
2021-02-03,-12.9,4.222222222222222,-17.23076923076923,-7.625,-12.333333333333334,-1.6666666666666667
2021-02-04,-13.4,4.333333333333333,-17.153846153846153,-8.75,-14.777777777777779,-1.4444444444444444
2021-02-05,-10.5,8.666666666666666,-13.214285714285714,-5.5,-10.722222222222221,-1.875
2021-02-06,-8.363636363636363,8.0,-13.571428571428571,-5.25,-15.058823529411764,-1.0
2021-02-07,-15.7,3.25,-12.642857142857142,-9.571428571428571,-20.823529411764707,0.8
2021-02-08,-9.4,8.444444444444445,-15.846153846153847,-2.375,-11.777777777777779,-1.75
2021-02-09,-8.666666666666666,8.11111111111111,-16.076923076923077,-4.125,-12.0,-2.2222222222222223
2021-02-10,-12.1,4.777777777777778,-16.307692307692307,-7.25,-10.5,-2.3333333333333335
2021-02-11,-11.8,5.222222222222222,-16.5,-8.0,-13.444444444444445,-3.2
2021-02-12,-8.4,11.777777777777779,-16.857142857142858,-4.875,-9.944444444444445,-5.875
2021-02-13,-3.3636363636363638,15.11111111111111,-14.866666666666667,-4.25,-16.176470588235293,-5.5
2021-02-14,10.8,17.875,-6.066666666666666,-0.7142857142857143,-16.294117647058822,-5.4
2021-02-15,-3.5555555555555554,15.333333333333334,-17.76923076923077,-2.5,-12.11111111111111,-6.444444444444445
2021-02-16,-5.555555555555555,18.333333333333332,-18.846153846153847,-0.75,-11.777777777777779,-5.888888888888889
2021-02-17,-6.555555555555555,10.11111111111111,-14.461538461538462,-0.875,-9.722222222222221,-5.888888888888889
2021-02-18,-12.0,8.0,-20.384615384615383,-5.125,-13.222222222222221,-4.6
2021-02-19,-8.8,11.333333333333334,-15.857142857142858,-0.375,-8.944444444444445,-6.111111111111111
2021-02-20,-7.545454545454546,11.444444444444445,-16.466666666666665,-5.75,-16.72222222222222,-5.0
2021-02-21,-11.6,9.75,-14.133333333333333,-3.7142857142857144,-22.058823529411764,-2.4
2021-02-22,-6.555555555555555,13.333333333333334,-16.76923076923077,-1.25,-7.888888888888889,-5.666666666666667
2021-02-23,-7.222222222222222,11.444444444444445,-17.923076923076923,-0.125,-8.944444444444445,-5.0
2021-02-24,-9.333333333333334,7.444444444444445,-20.0,-4.375,-8.88888888888889,-4.555555555555555
2021-02-25,-10.6,6.888888888888889,-18.928571428571427,-4.5,-10.277777777777779,-4.4
2021-02-26,-4.8,14.88888888888889,-14.642857142857142,-2.125,-7.222222222222222,-5.5
2021-02-27,-2.0,20.555555555555557,-11.857142857142858,0.0,-14.0,-5.25
2021-02-28,-5.5,16.75,-12.066666666666666,0.42857142857142855,-19.058823529411764,-4.0
2021-03-01,-2.0,19.333333333333332,-15.538461538461538,2.25,-6.166666666666667,-6.0
2021-03-02,-4.0,17.77777777777778,-17.571428571428573,2.5,-7.722222222222222,-5.555555555555555
2021-03-03,-4.777777777777778,12.444444444444445,-16.0,0.0,-7.888888888888889,-5.333333333333333
2021-03-04,-5.9,13.666666666666666,-19.071428571428573,0.5,-8.88888888888889,-5.1
2021-03-05,-3.7,19.88888888888889,-11.0,6.25,-5.823529411764706,-5.625
2021-03-06,-0.45454545454545453,17.88888888888889,-11.6,1.0,-13.764705882352942,-5.25
2021-03-07,-6.4,14.25,-13.0,-0.2857142857142857,-19.058823529411764,-3.4
2021-03-08,-0.3333333333333333,16.444444444444443,-13.076923076923077,1.375,-4.944444444444445,-5.8
2021-03-09,-6.0,13.0,-16.153846153846153,0.125,-6.722222222222222,-5.333333333333333
2021-03-10,-9.6,8.777777777777779,-17.384615384615383,-0.625,-5.5,-4.555555555555555
2021-03-11,-7.7,10.222222222222221,-18.285714285714285,0.125,-7.333333333333333,-4.9
2021-03-12,-4.9,15.555555555555555,-12.142857142857142,3.125,-4.529411764705882,-5.375
2021-03-13,-1.3636363636363635,19.444444444444443,-10.928571428571429,4.0,-14.882352941176471,-5.0
2021-03-14,-6.1,15.5,-11.533333333333333,1.1428571428571428,-20.294117647058822,-2.8
2021-03-15,1.2222222222222223,23.444444444444443,-10.076923076923077,7.625,-3.176470588235294,-6.2
2021-03-16,0.4444444444444444,23.77777777777778,-12.538461538461538,8.75,-3.7222222222222223,-6.0
2021-03-17,-0.6666666666666666,19.22222222222222,-11.538461538461538,17.142857142857142,-2.388888888888889,-6.1
2021-03-18,-3.8,14.333333333333334,-14.846153846153847,8.375,-4.444444444444445,-5.4
2021-03-19,-0.4,21.444444444444443,-7.214285714285714,7.125,-1.3529411764705883,-6.8
2021-03-20,2.0,20.11111111111111,-6.071428571428571,7.375,-12.647058823529411,-6.0
2021-03-21,-1.9,14.375,-7.466666666666667,3.2857142857142856,-18.352941176470587,-3.8
2021-03-22,1.0,19.22222222222222,-10.846153846153847,7.875,0.0,-5.9
2021-03-23,0.7777777777777778,17.88888888888889,-11.692307692307692,7.375,-1.3333333333333333,-6.111111111111111
2021-03-24,0.4444444444444444,15.777777777777779,-10.307692307692308,7.375,-1.0555555555555556,-6.2
2021-03-25,1.5,19.11111111111111,-9.538461538461538,8.875,-1.6111111111111112,-6.0
2021-03-26,5.6,25.444444444444443,-5.571428571428571,13.625,-6.9411764705882355,-6.222222222222222
2021-03-27,6.2727272727272725,25.333333333333332,-3.9285714285714284,11.875,-11.823529411764707,-6.0
2021-03-28,3.5,21.375,1.0666666666666667,7.285714285714286,-16.705882352941178,-5.0
2021-03-29,10.75,26.666666666666668,-2.4615384615384617,6.625,-26.333333333333332,-1.5
2021-03-30,12.875,31.555555555555557,-2.8461538461538463,10.5,-29.0,-2.0
2021-03-31,16.5,41.44444444444444,3.6153846153846154,28.428571428571427,-33.94444444444444,-3.5555555555555554
2021-04-01,-18.25,6.6,5.846153846153846,-12.0,-63.388888888888886,4.0
2021-04-02,-29.11111111111111,-20.6,10.0,-48.1,-67.05555555555556,8.375
2021-04-03,-11.545454545454545,-5.2,1.2857142857142858,-24.375,-48.27777777777778,1.25
2021-04-04,-9.7,1.625,-9.266666666666667,-12.428571428571429,-31.823529411764707,-2.2
2021-04-05,3.7777777777777777,28.88888888888889,-13.538461538461538,10.875,-23.333333333333332,-1.25
2021-04-06,1.2222222222222223,26.0,-9.384615384615385,12.5,-1.7777777777777777,-5.333333333333333
2021-04-07,-0.4444444444444444,20.77777777777778,-11.461538461538462,16.428571428571427,-2.5555555555555554,-5.0
2021-04-08,-2.0,17.666666666666668,-13.615384615384615,7.375,-1.8888888888888888,-4.7
2021-04-09,-2.272727272727273,21.88888888888889,-11.642857142857142,9.125,0.7647058823529411,-5.111111111111111
2021-04-10,-0.6363636363636364,19.555555555555557,-12.6,3.5,-11.764705882352942,-4.375
2021-04-11,-5.0,17.0,-10.4,6.0,-18.058823529411764,-2.0
2021-04-12,2.2222222222222223,21.77777777777778,-12.692307692307692,11.125,2.0,-5.4
2021-04-13,1.3333333333333333,23.11111111111111,-11.76923076923077,10.375,1.3888888888888888,-5.666666666666667
2021-04-14,2.6666666666666665,21.77777777777778,-9.76923076923077,17.428571428571427,0.5555555555555556,-5.7
2021-04-15,5.888888888888889,28.666666666666668,-10.538461538461538,18.142857142857142,0.5555555555555556,-5.3
2021-04-16,6.6,32.55555555555556,-5.785714285714286,15.25,3.2941176470588234,-6.4
2021-04-17,5.0,28.555555555555557,-7.5,10.25,-9.882352941176471,-4.5
2021-04-18,-4.363636363636363,19.625,-13.666666666666666,9.285714285714286,-19.058823529411764,-2.0
2021-04-19,1.6666666666666667,23.0,-13.307692307692308,12.125,0.7058823529411765,-4.0
2021-04-20,5.111111111111111,28.0,-13.153846153846153,13.125,1.3888888888888888,-5.666666666666667
2021-04-21,3.888888888888889,24.22222222222222,-11.461538461538462,20.571428571428573,2.0555555555555554,-6.1
2021-04-22,2.0,24.22222222222222,-9.923076923076923,21.142857142857142,1.2222222222222223,-5.2
2021-04-23,3.4,27.333333333333332,-7.142857142857143,18.125,3.4705882352941178,-5.333333333333333
2021-04-24,4.0,24.22222222222222,-3.857142857142857,12.5,-8.529411764705882,-4.375
2021-04-25,1.6,19.5,-8.2,9.285714285714286,-16.3125,-2.0
2021-04-26,7.625,24.88888888888889,-11.153846153846153,12.0,4.388888888888889,-4.8
2021-04-27,3.2222222222222223,22.333333333333332,-12.307692307692308,12.0,3.8333333333333335,-4.333333333333333
2021-04-28,2.888888888888889,21.22222222222222,-10.461538461538462,17.428571428571427,3.111111111111111,-4.7
2021-04-29,6.0,26.666666666666668,-9.692307692307692,13.75,1.8888888888888888,-4.9
2021-04-30,12.9,40.888888888888886,-3.0714285714285716,20.0,-3.0,-5.5
2021-05-01,5.2727272727272725,27.22222222222222,-0.5714285714285714,1.75,-32.72222222222222,-0.5
2021-05-02,4.5,25.875,-5.0,8.142857142857142,-21.352941176470587,-2.0
2021-05-03,11.75,33.77777777777778,-11.692307692307692,13.625,-29.22222222222222,0.875
2021-05-04,3.111111111111111,27.444444444444443,-14.76923076923077,24.0,0.6111111111111112,-4.222222222222222
2021-05-05,1.5555555555555556,21.88888888888889,-15.384615384615385,17.571428571428573,0.8888888888888888,-3.7
2021-05-06,2.1,24.0,-11.153846153846153,23.142857142857142,0.05555555555555555,-3.7
2021-05-07,2.4,26.333333333333332,-6.928571428571429,17.0,2.5294117647058822,-4.3
2021-05-08,2.8181818181818183,24.77777777777778,-5.928571428571429,10.25,-11.058823529411764,-3.25
2021-05-09,-2.4,20.625,-11.8,8.571428571428571,-18.0,-1.0
2021-05-10,4.666666666666667,26.22222222222222,-12.23076923076923,14.375,3.1176470588235294,-3.9
2021-05-11,2.6666666666666665,24.11111111111111,-11.461538461538462,13.375,1.9444444444444444,-3.111111111111111
2021-05-12,4.222222222222222,21.555555555555557,-8.538461538461538,24.0,1.7777777777777777,-3.7
2021-05-13,3.6666666666666665,21.666666666666668,-9.384615384615385,15.75,-0.2777777777777778,-3.5
2021-05-14,7.9,32.888888888888886,-4.214285714285714,19.625,0.9411764705882353,-4.125
2021-05-15,11.545454545454545,35.111111111111114,2.142857142857143,17.0,-11.176470588235293,-4.5
2021-05-16,4.5,31.125,-6.0,26.428571428571427,-16.705882352941178,-2.0
2021-05-17,14.625,35.55555555555556,-4.3076923076923075,20.5,4.470588235294118,-4.6
2021-05-18,8.666666666666666,30.666666666666668,-3.6923076923076925,22.428571428571427,4.555555555555555,-4.444444444444445
2021-05-19,6.555555555555555,25.333333333333332,-5.384615384615385,16.0,4.611111111111111,-3.6
2021-05-20,8.666666666666666,27.666666666666668,-4.923076923076923,16.0,2.7777777777777777,-3.3
2021-05-21,7.7,30.444444444444443,-0.8571428571428571,20.125,6.176470588235294,-3.2222222222222223
2021-05-22,9.363636363636363,28.1,0.2857142857142857,19.125,-6.0588235294117645,-2.25
2021-05-23,4.8,25.125,-4.2,19.285714285714285,-15.117647058823529,0.2
2021-05-24,12.125,28.88888888888889,-4.615384615384615,20.375,7.235294117647059,-2.4444444444444446
2021-05-25,10.11111111111111,28.77777777777778,-6.3076923076923075,17.0,7.235294117647059,-2.5555555555555554
2021-05-26,9.88888888888889,28.0,-4.384615384615385,17.0,7.111111111111111,-3.3333333333333335
2021-05-27,18.25,33.44444444444444,-0.15384615384615385,18.625,6.0,-3.8
2021-05-28,23.7,48.0,8.785714285714286,29.875,3.588235294117647,-4.9
2021-05-29,29.4,59.111111111111114,15.923076923076923,38.625,-6.0,-6.375
2021-05-30,41.3,69.75,18.214285714285715,47.142857142857146,-10.375,-7.0
2021-05-31,25.0,44.22222222222222,1.9230769230769231,20.25,-23.38888888888889,-0.375
2021-06-01,27.375,47.44444444444444,7.3076923076923075,27.875,8.444444444444445,-5.7
2021-06-02,18.25,35.55555555555556,3.4615384615384617,33.57142857142857,7.777777777777778,-4.4
2021-06-03,14.88888888888889,32.0,1.6153846153846154,21.125,7.117647058823529,-3.4
2021-06-04,14.1,36.111111111111114,5.857142857142857,21.75,10.823529411764707,-4.111111111111111
2021-06-05,14.454545454545455,36.22222222222222,7.214285714285714,20.5,-5.647058823529412,-3.0
2021-06-06,6.7,29.625,-2.933333333333333,15.857142857142858,-19.529411764705884,0.0
2021-06-07,15.5,31.77777777777778,-3.1538461538461537,14.75,9.235294117647058,-3.2
2021-06-08,11.0,28.88888888888889,-6.538461538461538,15.5,8.058823529411764,-3.6666666666666665
2021-06-09,4.111111111111111,23.444444444444443,-5.3076923076923075,5.375,3.2222222222222223,-6.5
2021-06-10,9.555555555555555,27.11111111111111,-3.1538461538461537,11.5,5.9411764705882355,-3.2
2021-06-11,10.7,32.111111111111114,4.928571428571429,16.375,8.235294117647058,-4.125
2021-06-12,7.909090909090909,30.444444444444443,0.2857142857142857,12.125,-9.294117647058824,-2.875
2021-06-13,3.9,24.625,-5.4,8.428571428571429,-21.11764705882353,0.0
2021-06-14,13.5,29.444444444444443,-4.230769230769231,8.875,5.176470588235294,-3.9
2021-06-15,13.88888888888889,34.77777777777778,-5.153846153846154,16.625,6.611111111111111,-4.444444444444445
2021-06-16,16.875,34.666666666666664,-1.3846153846153846,16.5,3.388888888888889,-5.888888888888889
2021-06-17,12.25,28.11111111111111,-5.153846153846154,8.5,-0.5555555555555556,-5.2
2021-06-18,10.0,31.11111111111111,0.21428571428571427,12.375,2.176470588235294,-5.375
2021-06-19,9.909090909090908,31.444444444444443,-0.14285714285714285,11.125,-13.705882352941176,-4.625
2021-06-20,4.8,25.875,-6.285714285714286,10.142857142857142,-25.0,-1.8
2021-06-21,14.25,29.0,-5.076923076923077,10.5,-0.5,-4.75
2021-06-22,15.75,32.44444444444444,-3.230769230769231,13.875,0.5,-5.222222222222222
2021-06-23,27.375,31.333333333333332,3.5384615384615383,15.25,-1.0,-6.777777777777778
2021-06-24,11.5,22.0,-5.3076923076923075,10.875,-3.388888888888889,-4.2
2021-06-25,8.7,27.0,-2.2142857142857144,10.25,-7.277777777777778,-2.875
2021-06-26,3.8181818181818183,20.88888888888889,-7.5,8.375,-16.166666666666668,-2.125
2021-06-27,5.9,25.5,-3.8666666666666667,7.714285714285714,-25.11764705882353,-1.2
2021-06-28,11.875,25.555555555555557,-7.3076923076923075,8.0,-2.7222222222222223,-5.333333333333333
2021-06-29,5.666666666666667,21.88888888888889,-9.846153846153847,2.75,-18.61111111111111,-1.25
2021-06-30,14.555555555555555,33.77777777777778,-1.2307692307692308,12.375,0.1111111111111111,-4.222222222222222
2021-07-01,11.333333333333334,32.333333333333336,-5.153846153846154,13.375,-2.5555555555555554,-3.0
2021-07-02,16.0,38.333333333333336,3.2142857142857144,14.5,1.0588235294117647,-4.125
2021-07-03,15.636363636363637,36.666666666666664,2.9285714285714284,18.25,-12.058823529411764,-3.875
2021-07-04,9.0,28.375,-6.533333333333333,11.285714285714286,-23.58823529411765,-0.6
2021-07-05,16.25,32.888888888888886,-7.6923076923076925,13.625,-11.444444444444445,-1.625
2021-07-06,13.666666666666666,32.22222222222222,-7.076923076923077,15.0,-11.166666666666666,-2.125
2021-07-07,14.125,28.88888888888889,-2.3076923076923075,11.625,-13.333333333333334,-4.666666666666667
2021-07-08,12.88888888888889,27.88888888888889,-5.076923076923077,15.0,-12.944444444444445,-1.6666666666666667
2021-07-09,11.5,31.0,-0.5,14.0,-10.944444444444445,-2.125
2021-07-10,0.0,20.3,-15.571428571428571,6.5,-16.647058823529413,-1.25
2021-07-11,7.3,28.25,-7.2,10.0,-24.764705882352942,-0.4
2021-07-12,16.25,30.77777777777778,-5.846153846153846,13.125,-9.944444444444445,-2.25
2021-07-13,15.75,30.0,-6.230769230769231,11.625,-10.333333333333334,-2.625
2021-07-14,17.125,33.888888888888886,-5.230769230769231,6.875,-10.444444444444445,-2.7777777777777777
2021-07-15,27.125,46.111111111111114,1.1538461538461537,10.375,-10.0,-3.4
2021-07-16,22.1,49.333333333333336,6.0,16.125,-7.333333333333333,-4.125
2021-07-17,21.272727272727273,49.666666666666664,9.0,16.625,-12.529411764705882,-4.25
2021-07-18,24.3,50.625,8.857142857142858,13.142857142857142,-21.352941176470587,-3.4
2021-07-19,-4.375,9.555555555555555,2.1538461538461537,-32.875,-55.72222222222222,10.75
2021-07-20,24.25,47.333333333333336,-0.9230769230769231,18.125,-3.2222222222222223,-4.666666666666667
2021-07-21,18.875,39.22222222222222,-1.8461538461538463,14.375,-2.0,-4.222222222222222
2021-07-22,17.75,36.0,-1.4615384615384615,13.0,-2.611111111111111,-3.8
2021-07-23,14.2,39.333333333333336,0.5714285714285714,12.125,1.2352941176470589,-3.625
2021-07-24,2.090909090909091,29.0,-11.5,0.75,-13.941176470588236,-1.25
2021-07-25,16.1,43.375,5.666666666666667,10.0,-21.823529411764707,-1.8
2021-07-26,18.5,36.44444444444444,-1.9230769230769231,7.75,-3.2777777777777777,-2.375
2021-07-27,14.375,34.55555555555556,-9.692307692307692,9.625,-0.9444444444444444,-2.5555555555555554
2021-07-28,12.75,28.22222222222222,-10.846153846153847,8.75,-1.5555555555555556,-2.5555555555555554
