date,retail_and_recreation_percent_change_from_baseline_Paraguay,grocery_and_pharmacy_percent_change_from_baseline_Paraguay,parks_percent_change_from_baseline_Paraguay,transit_stations_percent_change_from_baseline_Paraguay,workplaces_percent_change_from_baseline_Paraguay,residential_percent_change_from_baseline_Paraguay
2021-03-17,-28.470588235294116,-11.3125,-44.4375,-41.6,-18.444444444444443,9.428571428571429
2021-03-18,-21.88235294117647,-6.0,-33.857142857142854,-36.666666666666664,-13.5,6.866666666666666
2021-03-19,-24.833333333333332,-8.941176470588236,-40.0625,-43.30769230769231,-15.222222222222221,7.133333333333334
2021-03-20,-26.11111111111111,-6.625,-40.125,-47.0,-19.666666666666668,7.461538461538462
2021-03-21,-43.0625,-20.714285714285715,-57.9375,-56.18181818181818,-29.666666666666668,15.428571428571429
2021-03-22,-24.764705882352942,-9.125,-38.733333333333334,-43.09090909090909,-15.722222222222221,7.0
2021-03-23,-24.764705882352942,-8.5,-38.46666666666667,-37.77777777777778,-15.61111111111111,6.8
2021-03-24,-24.352941176470587,-9.75,-38.875,-39.333333333333336,-15.722222222222221,7.066666666666666
2021-03-25,-21.235294117647058,-4.8125,-34.61538461538461,-36.6,-14.722222222222221,5.666666666666667
2021-03-26,-20.055555555555557,-0.5882352941176471,-37.8125,-29.666666666666668,-15.166666666666666,5.0
2021-03-27,-42.0,-13.1875,-56.5625,-64.15384615384616,-28.333333333333332,14.538461538461538
2021-03-28,-51.588235294117645,-23.0,-63.375,-72.36363636363636,-33.611111111111114,20.285714285714285
2021-03-29,-29.941176470588236,-8.25,-45.93333333333333,-57.0,-28.0,13.142857142857142
2021-03-30,-24.764705882352942,3.5,-40.266666666666666,-50.333333333333336,-28.11111111111111,10.714285714285714
2021-03-31,-23.529411764705884,10.5,-39.5625,-55.22222222222222,-34.611111111111114,8.733333333333333
2021-04-01,-46.05882352941177,-18.3125,-50.5625,-73.9,-62.77777777777778,15.714285714285714
2021-04-02,-69.3529411764706,-69.4375,-60.11764705882353,-83.18181818181819,-77.94444444444444,30.285714285714285
2021-04-03,-39.888888888888886,-12.5,-51.8125,-66.08333333333333,-41.44444444444444,15.923076923076923
2021-04-04,-42.8125,-16.142857142857142,-55.06666666666667,-64.81818181818181,-29.0,13.714285714285714
2021-04-05,-23.375,-6.1875,-39.4,-34.7,-20.77777777777778,7.266666666666667
2021-04-06,-24.705882352941178,-2.25,-42.2,-35.666666666666664,-19.0,9.066666666666666
2021-04-07,-22.058823529411764,-2.5625,-35.53333333333333,-38.0,-17.72222222222222,8.0
2021-04-08,-19.88235294117647,-3.0625,-34.15384615384615,-36.888888888888886,-15.333333333333334,7.133333333333334
2021-04-09,-22.333333333333332,-5.0588235294117645,-38.875,-41.07692307692308,-15.444444444444445,8.357142857142858
2021-04-10,-22.61111111111111,-2.5,-38.6875,-43.84615384615385,-18.555555555555557,7.923076923076923
2021-04-11,-39.25,-14.642857142857142,-54.1875,-53.27272727272727,-27.833333333333332,13.5
2021-04-12,-23.235294117647058,-5.875,-38.5,-42.0,-15.666666666666666,8.733333333333333
2021-04-13,-21.88235294117647,-5.3125,-37.4,-38.44444444444444,-15.722222222222221,8.428571428571429
2021-04-14,-22.352941176470587,-6.875,-36.6875,-40.44444444444444,-16.22222222222222,8.533333333333333
2021-04-15,-21.705882352941178,-5.5625,-37.142857142857146,-38.666666666666664,-14.277777777777779,8.2
2021-04-16,-26.944444444444443,-9.058823529411764,-45.9375,-45.69230769230769,-15.944444444444445,10.714285714285714
2021-04-17,-23.666666666666668,-2.9375,-40.4375,-45.92307692307692,-17.944444444444443,8.923076923076923
2021-04-18,-31.8125,-9.714285714285714,-44.13333333333333,-48.27272727272727,-25.055555555555557,11.25
2021-04-19,-21.705882352941178,-4.6875,-35.13333333333333,-40.5,-14.722222222222221,7.666666666666667
2021-04-20,-21.176470588235293,-3.1875,-35.8,-36.333333333333336,-14.944444444444445,8.133333333333333
2021-04-21,-19.58823529411765,-4.25,-34.6875,-37.77777777777778,-15.38888888888889,8.8
2021-04-22,-23.75,-7.5,-39.2,-41.7,-13.5,9.066666666666666
2021-04-23,-24.944444444444443,-8.529411764705882,-42.1875,-45.53846153846154,-13.555555555555555,10.357142857142858
2021-04-24,-41.27777777777778,-19.0625,-61.05882352941177,-59.0,-25.944444444444443,17.76923076923077
2021-04-25,-37.8125,-13.642857142857142,-51.1875,-52.90909090909091,-25.22222222222222,15.428571428571429
2021-04-26,-21.58823529411765,-4.3125,-39.5,-41.3,-13.555555555555555,8.933333333333334
2021-04-27,-21.88235294117647,-0.9375,-39.125,-40.3,-14.333333333333334,9.266666666666667
2021-04-28,-21.88235294117647,-1.8125,-39.5625,-42.6,-14.722222222222221,9.8
2021-04-29,-16.705882352941178,3.9375,-35.76923076923077,-36.9,-12.5,8.533333333333333
2021-04-30,-13.88888888888889,13.352941176470589,-35.75,-36.53846153846154,-13.777777777777779,6.866666666666666
2021-05-01,-33.55555555555556,-10.375,-42.5,-55.15384615384615,-44.22222222222222,12.538461538461538
2021-05-02,-29.125,-3.7142857142857144,-40.0,-45.45454545454545,-25.38888888888889,11.142857142857142
2021-05-03,-13.8125,6.0625,-31.333333333333332,-36.3,-12.944444444444445,6.533333333333333
2021-05-04,-17.294117647058822,4.125,-35.2,-35.9,-13.38888888888889,7.4
2021-05-05,-25.235294117647058,-3.1875,-45.875,-43.45454545454545,-17.333333333333332,11.642857142857142
2021-05-06,-27.27777777777778,-5.875,-48.666666666666664,-44.3,-17.555555555555557,14.4
2021-05-07,-20.555555555555557,0.11764705882352941,-41.3125,-40.84615384615385,-11.833333333333334,10.6
2021-05-08,-19.77777777777778,3.4375,-38.625,-42.92307692307692,-15.88888888888889,10.0
2021-05-09,-29.0,-4.071428571428571,-40.733333333333334,-46.81818181818182,-21.0,12.142857142857142
2021-05-10,-15.058823529411764,2.1875,-30.928571428571427,-35.0,-11.5,7.066666666666666
2021-05-11,-25.176470588235293,-3.6875,-47.75,-41.1,-15.722222222222221,12.214285714285714
2021-05-12,-15.058823529411764,6.8125,-36.5,-35.5,-12.444444444444445,9.933333333333334
2021-05-13,-10.352941176470589,8.75,-29.285714285714285,-15.777777777777779,-13.444444444444445,6.0
2021-05-14,-9.411764705882353,19.647058823529413,-27.375,-22.90909090909091,-39.888888888888886,11.357142857142858
2021-05-15,-29.333333333333332,-7.6875,-39.4375,-51.15384615384615,-43.333333333333336,9.692307692307692
2021-05-16,-26.4,-3.4285714285714284,-35.46666666666667,-32.18181818181818,-22.666666666666668,10.0
2021-05-17,-14.294117647058824,6.1875,-30.214285714285715,-27.6,-10.222222222222221,6.533333333333333
2021-05-18,-15.529411764705882,5.6875,-28.785714285714285,-29.333333333333332,-10.11111111111111,7.6
2021-05-19,-17.058823529411764,1.5625,-30.466666666666665,-34.111111111111114,-10.0,8.4
2021-05-20,-14.941176470588236,3.6875,-27.692307692307693,-35.7,-8.277777777777779,7.533333333333333
2021-05-21,-19.22222222222222,-1.1176470588235294,-36.0625,-39.25,-9.166666666666666,9.2
2021-05-22,-22.055555555555557,2.0,-38.375,-42.92307692307692,-14.555555555555555,11.0
2021-05-23,-29.8125,-3.5714285714285716,-41.53333333333333,-46.45454545454545,-19.72222222222222,13.571428571428571
2021-05-24,-19.529411764705884,-3.5625,-32.4,-38.4,-14.833333333333334,9.133333333333333
2021-05-25,-17.529411764705884,2.8125,-30.714285714285715,-36.7,-9.61111111111111,8.533333333333333
2021-05-26,-14.235294117647058,2.6875,-30.071428571428573,-35.55555555555556,-9.722222222222221,8.266666666666667
2021-05-27,-9.470588235294118,8.5625,-24.923076923076923,-35.1,-6.888888888888889,6.666666666666667
2021-05-28,-11.75,10.647058823529411,-27.666666666666668,-36.583333333333336,-7.111111111111111,6.533333333333333
2021-05-29,-13.11111111111111,11.625,-32.46666666666667,-40.30769230769231,-12.833333333333334,6.769230769230769
2021-05-30,-25.066666666666666,3.2857142857142856,-36.4,-43.45454545454545,-22.27777777777778,10.142857142857142
2021-05-31,-7.125,13.25,-25.23076923076923,-34.3,-7.333333333333333,5.066666666666666
2021-06-01,-7.0,16.8125,-21.692307692307693,-32.3,-7.555555555555555,4.6
2021-06-02,-7.705882352941177,11.375,-23.285714285714285,-31.88888888888889,-8.777777777777779,5.4
2021-06-03,-6.470588235294118,10.625,-22.076923076923077,-36.1,-7.277777777777778,5.333333333333333
2021-06-04,-9.25,10.529411764705882,-23.266666666666666,-34.90909090909091,-6.5,5.266666666666667
2021-06-05,-9.055555555555555,14.4375,-24.4,-36.46153846153846,-12.222222222222221,5.076923076923077
2021-06-06,-27.9375,-3.0714285714285716,-44.666666666666664,-44.90909090909091,-25.72222222222222,11.625
2021-06-07,-11.0,9.625,-28.0,-36.7,-8.833333333333334,5.6
2021-06-08,-9.941176470588236,12.25,-28.23076923076923,-30.77777777777778,-8.11111111111111,5.333333333333333
2021-06-09,-14.411764705882353,4.625,-31.9375,-38.9,-9.555555555555555,6.933333333333334
2021-06-10,-12.058823529411764,6.75,-28.23076923076923,-36.2,-7.5,6.4
2021-06-11,-12.11111111111111,7.0588235294117645,-29.666666666666668,-37.38461538461539,-7.666666666666667,6.266666666666667
2021-06-12,-15.833333333333334,4.375,-28.2,-42.0,-27.88888888888889,8.0
2021-06-13,-21.666666666666668,2.5714285714285716,-30.533333333333335,-41.0,-22.055555555555557,8.625
2021-06-14,-10.6875,6.375,-26.692307692307693,-37.2,-8.722222222222221,4.2
2021-06-15,-10.529411764705882,10.0625,-26.076923076923077,-31.0,-7.722222222222222,4.866666666666666
2021-06-16,-11.411764705882353,7.125,-31.4,-38.5,-9.833333333333334,6.066666666666666
2021-06-17,-10.0,8.4375,-29.153846153846153,-36.4,-8.5,5.466666666666667
2021-06-18,-16.647058823529413,3.588235294117647,-38.4375,-37.15384615384615,-10.333333333333334,7.933333333333334
2021-06-19,-15.722222222222221,12.0625,-42.06666666666667,-37.15384615384615,-20.27777777777778,10.76923076923077
2021-06-20,-4.733333333333333,19.071428571428573,-18.866666666666667,-35.7,-16.333333333333332,3.2857142857142856
2021-06-21,-19.647058823529413,-0.875,-42.0,-41.90909090909091,-16.5,9.066666666666666
2021-06-22,-14.411764705882353,6.5625,-31.857142857142858,-37.3,-10.11111111111111,6.8
2021-06-23,-11.470588235294118,4.125,-26.428571428571427,-35.333333333333336,-9.944444444444445,5.466666666666667
2021-06-24,-11.647058823529411,4.6875,-31.153846153846153,-39.7,-8.88888888888889,5.733333333333333
2021-06-25,-12.777777777777779,2.1176470588235294,-29.5,-40.46153846153846,-9.0,6.066666666666666
2021-06-26,-17.0,5.25,-36.93333333333333,-43.92307692307692,-15.222222222222221,7.3076923076923075
2021-06-27,-38.4375,-15.357142857142858,-58.4375,-56.09090909090909,-31.666666666666668,16.857142857142858
2021-06-28,-15.4375,4.125,-35.93333333333333,-43.81818181818182,-10.722222222222221,7.2
2021-06-29,-14.25,7.3125,-33.214285714285715,-41.81818181818182,-11.055555555555555,6.8
2021-06-30,-6.352941176470588,16.6875,-27.928571428571427,-33.22222222222222,-7.722222222222222,6.533333333333333
2021-07-01,-2.875,18.625,-23.076923076923077,-30.9,-4.611111111111111,5.4
2021-07-02,-6.176470588235294,12.882352941176471,-28.066666666666666,-35.07692307692308,-5.333333333333333,6.4
2021-07-03,-1.8888888888888888,20.25,-22.066666666666666,-35.53846153846154,-11.5,5.615384615384615
2021-07-04,-10.333333333333334,13.285714285714286,-20.933333333333334,-36.09090909090909,-21.22222222222222,7.5
2021-07-05,-1.25,16.8125,-19.23076923076923,-32.6,-5.888888888888889,3.533333333333333
2021-07-06,-1.375,19.125,-17.23076923076923,-27.77777777777778,-5.0,3.3333333333333335
2021-07-07,-1.0588235294117647,14.9375,-14.928571428571429,-27.88888888888889,-5.944444444444445,3.6
2021-07-08,-0.9375,15.5,-15.153846153846153,-30.4,-3.5,3.3333333333333335
2021-07-09,-4.0625,13.352941176470589,-20.466666666666665,-33.61538461538461,-4.611111111111111,3.8666666666666667
2021-07-10,-4.111111111111111,16.375,-20.133333333333333,-34.0,-11.5,3.9285714285714284
2021-07-11,-10.0,10.642857142857142,-14.466666666666667,-32.63636363636363,-21.555555555555557,6.375
2021-07-12,-0.875,14.625,-13.615384615384615,-28.5,-9.722222222222221,2.8
2021-07-13,-2.625,14.3125,-15.846153846153847,-29.7,-9.38888888888889,3.066666666666667
2021-07-14,-0.8235294117647058,13.8125,-11.928571428571429,-27.11111111111111,-9.277777777777779,3.2666666666666666
2021-07-15,-12.764705882352942,5.625,-35.07142857142857,-39.0,-12.5,8.666666666666666
2021-07-16,-8.117647058823529,9.235294117647058,-27.333333333333332,-37.53846153846154,-8.0,7.4
2021-07-17,-5.111111111111111,15.75,-22.933333333333334,-35.92307692307692,-10.88888888888889,5.846153846153846
2021-07-18,-18.0,4.857142857142857,-30.333333333333332,-38.18181818181818,-23.055555555555557,8.714285714285714
2021-07-19,-4.625,11.5625,-20.928571428571427,-34.4,-9.277777777777779,5.866666666666666
2021-07-20,-4.647058823529412,12.6875,-24.923076923076923,-33.7,-8.5,5.4
2021-07-21,-0.47058823529411764,12.625,-13.642857142857142,-31.444444444444443,-7.611111111111111,4.266666666666667
2021-07-22,2.6875,14.5,-9.615384615384615,-28.22222222222222,-5.166666666666667,3.2
2021-07-23,-1.1176470588235294,11.235294117647058,-16.4,-34.81818181818182,-4.555555555555555,4.2
2021-07-24,-0.6111111111111112,15.1875,-13.4,-33.61538461538461,-9.277777777777779,3.642857142857143
2021-07-25,-4.466666666666667,11.142857142857142,-8.533333333333333,-35.0,-19.22222222222222,5.125
2021-07-26,-2.75,10.8125,-20.46153846153846,-34.9,-6.555555555555555,3.6
2021-07-27,-8.375,10.6875,-26.571428571428573,-37.8,-8.666666666666666,7.2
2021-07-28,-3.588235294117647,12.6875,-25.4,-37.9,-6.055555555555555,6.2
2021-07-29,0.375,20.4375,-21.846153846153847,-33.9,-3.111111111111111,5.133333333333334
2021-07-30,6.3125,29.529411764705884,-20.933333333333334,-31.454545454545453,-0.2222222222222222,3.066666666666667
2021-07-31,-3.9375,22.75,-28.666666666666668,-36.53846153846154,-9.833333333333334,6.285714285714286
2021-08-01,-5.133333333333334,18.928571428571427,-18.533333333333335,-35.2,-18.555555555555557,6.857142857142857
2021-08-02,3.8666666666666667,22.375,-14.23076923076923,-29.5,-2.388888888888889,2.933333333333333
2021-08-03,2.9375,22.6875,-15.615384615384615,-26.88888888888889,-1.9444444444444444,3.2666666666666666
2021-08-04,3.6470588235294117,17.8125,-14.142857142857142,-31.11111111111111,-1.8888888888888888,3.3333333333333335
2021-08-05,5.125,20.5625,-11.76923076923077,-30.2,0.8888888888888888,2.7333333333333334
2021-08-06,4.1875,20.41176470588235,-15.8,-30.545454545454547,0.2777777777777778,2.8666666666666667
2021-08-07,7.882352941176471,25.5625,-8.666666666666666,-29.384615384615383,-7.0,2.142857142857143
2021-08-08,2.0,20.5,-3.7333333333333334,-34.22222222222222,-17.333333333333332,4.0
2021-08-09,0.9375,16.375,-18.23076923076923,-30.2,-1.7777777777777777,2.4
2021-08-10,-5.3125,14.75,-30.23076923076923,-32.333333333333336,-4.833333333333333,7.066666666666666
2021-08-11,-2.0588235294117645,12.0,-24.666666666666668,-35.0,-2.3333333333333335,5.866666666666666
2021-08-12,-2.125,13.0,-21.23076923076923,-28.0,-0.2222222222222222,5.266666666666667
2021-08-13,-2.25,13.705882352941176,-22.933333333333334,-34.23076923076923,1.3888888888888888,5.066666666666666
2021-08-14,3.0555555555555554,21.0,-15.0,-32.92307692307692,-7.5,4.142857142857143
2021-08-15,1.6666666666666667,22.5,-2.1333333333333333,-34.4,-16.0,4.875
2021-08-16,10.6,24.4375,-2.1818181818181817,-26.8,0.1111111111111111,-0.13333333333333333
2021-08-17,2.9375,17.875,-10.0,-26.88888888888889,0.5,1.2
2021-08-18,2.176470588235294,12.875,-11.428571428571429,-30.555555555555557,0.5555555555555556,2.533333333333333
2021-08-19,2.1875,12.8125,-10.461538461538462,-29.88888888888889,5.111111111111111,1.3333333333333333
2021-08-20,1.75,12.764705882352942,-14.866666666666667,-35.5,4.333333333333333,2.066666666666667
2021-08-21,3.176470588235294,17.9375,-10.466666666666667,-35.15384615384615,-6.888888888888889,3.2142857142857144
2021-08-22,-0.6,14.285714285714286,-6.466666666666667,-35.9,-18.055555555555557,4.5
2021-08-23,1.3125,13.25,-14.076923076923077,-34.0,2.8333333333333335,1.6
2021-08-24,-0.75,13.375,-19.692307692307693,-30.77777777777778,2.9444444444444446,2.066666666666667
2021-08-25,-6.470588235294118,7.75,-29.357142857142858,-39.7,-0.2777777777777778,4.933333333333334
2021-08-26,-0.4375,14.375,-16.23076923076923,-32.8,4.277777777777778,3.6
2021-08-27,-0.9375,15.117647058823529,-16.4,-34.36363636363637,4.444444444444445,3.8
2021-08-28,3.4705882352941178,22.1875,-10.4,-33.69230769230769,-6.722222222222222,3.5
2021-08-29,-0.8666666666666667,18.785714285714285,-4.466666666666667,-35.0,-16.944444444444443,4.285714285714286
2021-08-30,3.066666666666667,19.9375,-8.461538461538462,-31.9,3.7222222222222223,-0.13333333333333333
2021-08-31,8.5,29.0,-5.461538461538462,-22.77777777777778,5.666666666666667,-0.6666666666666666
2021-09-01,9.5625,24.125,-4.0,-30.0,4.444444444444445,-0.3333333333333333
2021-09-02,8.0,21.6875,-11.923076923076923,-30.1,7.111111111111111,0.2
2021-09-03,4.1875,19.941176470588236,-16.2,-30.272727272727273,6.777777777777778,0.8666666666666667
2021-09-04,6.647058823529412,25.125,-13.066666666666666,-32.53846153846154,-7.388888888888889,3.0714285714285716
2021-09-05,0.0,19.928571428571427,-5.733333333333333,-32.6,-18.055555555555557,4.875
2021-09-06,9.0,22.6875,-5.538461538461538,-28.5,5.444444444444445,-0.8666666666666667
2021-09-07,10.3125,23.9375,-6.5,-22.555555555555557,5.666666666666667,-0.8666666666666667
2021-09-08,-5.705882352941177,10.125,-25.266666666666666,-34.888888888888886,0.5555555555555556,4.733333333333333
2021-09-09,5.75,18.4375,-11.23076923076923,-29.4,8.777777777777779,1.1333333333333333
2021-09-10,5.1875,17.58823529411765,-11.133333333333333,-30.454545454545453,8.666666666666666,0.9333333333333333
2021-09-11,7.9411764705882355,23.6875,-5.866666666666666,-31.692307692307693,-5.222222222222222,1.7142857142857142
2021-09-12,1.5333333333333334,17.428571428571427,-1.2,-32.6,-17.11111111111111,4.0
2021-09-13,0.7333333333333333,15.0625,-12.615384615384615,-30.3,5.5,-0.26666666666666666
2021-09-14,-6.4375,10.75,-27.071428571428573,-34.55555555555556,0.6666666666666666,4.4
2021-09-15,3.764705882352941,16.5625,-14.857142857142858,-29.666666666666668,5.833333333333333,1.5333333333333334
2021-09-16,2.125,15.3125,-19.76923076923077,-29.77777777777778,6.277777777777778,2.4
2021-09-17,6.5625,18.4375,-9.666666666666666,-30.545454545454547,7.166666666666667,0.7333333333333333
2021-09-18,7.0588235294117645,20.0625,-3.933333333333333,-30.53846153846154,-6.722222222222222,1.5714285714285714
2021-09-19,1.9333333333333333,17.0,1.4666666666666666,-30.363636363636363,-17.22222222222222,3.875
2021-09-20,4.333333333333333,16.875,-6.615384615384615,-30.6,7.222222222222222,-0.6666666666666666
2021-09-21,0.125,15.625,-22.46153846153846,-29.333333333333332,3.0,3.2666666666666666
2021-09-22,5.647058823529412,14.1875,-10.23076923076923,-33.4,10.61111111111111,1.2666666666666666
2021-09-23,6.9375,16.8125,-7.3076923076923075,-26.11111111111111,11.777777777777779,0.9333333333333333
2021-09-24,8.0,18.88235294117647,-5.733333333333333,-27.727272727272727,10.11111111111111,0.26666666666666666
2021-09-25,10.941176470588236,24.5625,1.6666666666666667,-26.692307692307693,-6.0,0.6428571428571429
2021-09-26,9.266666666666667,23.0,15.8,-31.1,-17.555555555555557,2.25
2021-09-27,2.3125,9.375,16.25,-35.0,-40.77777777777778,6.933333333333334
2021-09-28,0.875,19.125,-18.0,-23.666666666666668,8.777777777777779,0.6666666666666666
2021-09-29,3.1875,17.0,-15.153846153846153,-31.444444444444443,4.722222222222222,2.2
2021-09-30,14.625,27.6875,3.6923076923076925,-23.6,12.88888888888889,-1.7333333333333334
2021-10-01,4.9411764705882355,22.823529411764707,-16.8,-30.666666666666668,1.8888888888888888,3.6666666666666665
2021-10-02,4.882352941176471,25.8125,-16.533333333333335,-33.92307692307692,-6.833333333333333,5.714285714285714
2021-10-03,-15.266666666666667,5.571428571428571,-38.733333333333334,-40.90909090909091,-22.944444444444443,11.714285714285714
2021-10-04,3.066666666666667,20.4375,-14.153846153846153,-32.1,6.888888888888889,1.6666666666666667
2021-10-05,12.533333333333333,28.4375,2.1666666666666665,-19.88888888888889,5.222222222222222,-0.06666666666666667
2021-10-06,9.25,20.5625,-7.428571428571429,-27.88888888888889,3.888888888888889,1.6666666666666667
2021-10-07,13.0625,24.875,-1.2307692307692308,-25.7,5.555555555555555,1.4
2021-10-08,12.4375,22.470588235294116,-4.866666666666666,-26.583333333333332,5.388888888888889,1.2666666666666666
2021-10-09,-2.8823529411764706,15.5,-26.933333333333334,-31.0,-11.444444444444445,9.285714285714286
