date,retail_and_recreation_percent_change_from_baseline_Uruguay,grocery_and_pharmacy_percent_change_from_baseline_Uruguay,parks_percent_change_from_baseline_Uruguay,transit_stations_percent_change_from_baseline_Uruguay,workplaces_percent_change_from_baseline_Uruguay,residential_percent_change_from_baseline_Uruguay
2021-10-20,-1.1666666666666667,18.555555555555557,-24.2,-15.8,30.38095238095238,-1.3
2021-10-21,-5.611111111111111,13.166666666666666,-21.19047619047619,-14.933333333333334,28.952380952380953,-1.2
2021-10-22,-4.0,19.31578947368421,-26.0,-15.9375,29.61904761904762,-1.25
2021-10-23,-11.444444444444445,11.166666666666666,-39.76190476190476,-31.0625,-4.095238095238095,5.705882352941177
2021-10-24,-3.7058823529411766,6.846153846153846,-10.142857142857142,-30.375,-15.9,4.909090909090909
2021-10-25,-4.166666666666667,10.944444444444445,-26.842105263157894,-14.133333333333333,31.714285714285715,-1.05
2021-10-26,-6.777777777777778,11.777777777777779,-17.5,-14.571428571428571,31.19047619047619,-1.3
2021-10-27,-1.9444444444444444,15.666666666666666,-17.6,-13.4,30.38095238095238,-1.65
2021-10-28,-7.555555555555555,10.944444444444445,-17.80952380952381,-16.066666666666666,23.333333333333332,-0.8
2021-10-29,-0.3888888888888889,21.05263157894737,-19.25,-12.4375,28.666666666666668,-2.05
2021-10-30,4.388888888888889,22.647058823529413,-12.142857142857142,-16.6,-1.7619047619047619,-0.16666666666666666
2021-10-31,-4.9411764705882355,14.23076923076923,-21.333333333333332,-30.8,-15.25,5.090909090909091
2021-11-01,4.0,20.470588235294116,-24.263157894736842,-14.6,16.571428571428573,-0.3684210526315789
2021-11-02,-25.31578947368421,-0.2222222222222222,-31.55,-37.07142857142857,-38.333333333333336,10.052631578947368
2021-11-03,0.7647058823529411,28.11764705882353,-29.761904761904763,-8.428571428571429,28.714285714285715,-1.105263157894737
2021-11-04,2.7777777777777777,26.055555555555557,-18.523809523809526,-9.071428571428571,29.714285714285715,-2.4
2021-11-05,1.5555555555555556,27.11111111111111,-34.05,-9.0,27.666666666666668,-1.05
2021-11-06,4.944444444444445,24.352941176470587,-17.523809523809526,-16.6,0.42857142857142855,1.2222222222222223
2021-11-07,2.0,13.384615384615385,-9.523809523809524,-23.4,-13.35,3.6363636363636362
2021-11-08,5.888888888888889,23.235294117647058,-22.105263157894736,-5.666666666666667,32.523809523809526,-2.45
2021-11-09,0.7777777777777778,20.294117647058822,-21.2,-9.76923076923077,31.476190476190474,-1.9
2021-11-10,3.6470588235294117,24.647058823529413,-23.35,-7.666666666666667,30.761904761904763,-2.25
2021-11-11,0.2777777777777778,19.666666666666668,-23.4,-10.0,28.857142857142858,-2.15
2021-11-12,0.3333333333333333,22.166666666666668,-27.68421052631579,-9.5,27.238095238095237,-2.3
2021-11-13,2.3333333333333335,21.27777777777778,-14.7,-18.4,-1.8095238095238095,0.5
2021-11-14,-4.176470588235294,7.153846153846154,-15.0,-26.066666666666666,-16.65,5.181818181818182
2021-11-15,1.2222222222222223,16.11111111111111,-21.526315789473685,-8.133333333333333,30.523809523809526,-1.9473684210526316
2021-11-16,-12.666666666666666,9.789473684210526,-40.142857142857146,-17.642857142857142,26.952380952380953,1.2
2021-11-17,4.166666666666667,21.470588235294116,-25.7,-9.8,31.0,-1.9
2021-11-18,-0.4444444444444444,18.27777777777778,-19.571428571428573,-8.733333333333333,25.285714285714285,-1.55
2021-11-19,4.444444444444445,22.88888888888889,-16.2,-7.375,28.857142857142858,-2.85
2021-11-20,1.6666666666666667,20.333333333333332,-11.952380952380953,-17.066666666666666,-1.2380952380952381,0.5
2021-11-21,-2.823529411764706,7.846153846153846,-8.666666666666666,-24.866666666666667,-16.35,2.5454545454545454
2021-11-22,-3.6666666666666665,13.352941176470589,-27.57894736842105,-10.466666666666667,28.476190476190474,-1.263157894736842
2021-11-23,-3.5,15.352941176470589,-22.15,-12.142857142857142,18.38095238095238,0.0
2021-11-24,2.1666666666666665,18.352941176470587,-17.8,-10.466666666666667,24.761904761904763,-1.5789473684210527
2021-11-25,-12.61111111111111,7.055555555555555,-41.23809523809524,-18.928571428571427,22.142857142857142,1.894736842105263
2021-11-26,4.444444444444445,17.647058823529413,-21.263157894736842,-11.533333333333333,26.333333333333332,-2.0
2021-11-27,0.5555555555555556,18.555555555555557,-20.19047619047619,-21.6,-0.3333333333333333,1.5555555555555556
2021-11-28,-1.4705882352941178,19.923076923076923,-37.666666666666664,-18.5625,-15.55,5.0
2021-11-29,-7.944444444444445,7.117647058823529,-39.45,-18.733333333333334,21.095238095238095,2.4210526315789473
2021-11-30,-2.7222222222222223,15.470588235294118,-26.05263157894737,-14.384615384615385,27.761904761904763,-1.05
2021-12-01,3.764705882352941,26.58823529411765,-23.65,-9.933333333333334,26.761904761904763,-2.0
2021-12-02,7.333333333333333,29.294117647058822,-16.85,-5.733333333333333,24.238095238095237,-2.35
2021-12-03,10.666666666666666,29.941176470588236,-15.4,-3.5625,25.095238095238095,-3.15
2021-12-04,6.666666666666667,25.058823529411764,-16.714285714285715,-12.466666666666667,1.1428571428571428,-0.1111111111111111
2021-12-05,1.5294117647058822,16.307692307692307,-17.952380952380953,-25.0,-14.1,4.0
2021-12-06,7.444444444444445,26.529411764705884,-20.94736842105263,-6.466666666666667,23.142857142857142,-1.6
2021-12-07,6.388888888888889,26.58823529411765,-17.55,-7.6923076923076925,24.904761904761905,-1.85
2021-12-08,12.117647058823529,32.94117647058823,-12.2,-3.8666666666666667,26.047619047619047,-2.45
2021-12-09,8.11111111111111,27.72222222222222,-15.3,-8.066666666666666,23.857142857142858,-2.25
2021-12-10,14.0,29.705882352941178,-12.85,-5.8125,23.333333333333332,-3.25
2021-12-11,10.944444444444445,28.0,-2.9523809523809526,-11.5,3.380952380952381,-1.3888888888888888
2021-12-12,5.470588235294118,13.846153846153847,-3.5714285714285716,-22.066666666666666,-10.8,2.1666666666666665
2021-12-13,4.833333333333333,23.470588235294116,-29.36842105263158,-9.266666666666667,19.666666666666668,-0.5263157894736842
2021-12-14,4.833333333333333,22.941176470588236,-21.55,-7.357142857142857,20.714285714285715,-1.0
2021-12-15,10.647058823529411,27.529411764705884,-17.19047619047619,-7.0,20.904761904761905,-1.8
2021-12-16,12.166666666666666,25.944444444444443,-11.1,-5.2,19.19047619047619,-2.55
2021-12-17,18.055555555555557,30.176470588235293,-9.75,-5.5,20.428571428571427,-3.7
2021-12-18,16.77777777777778,29.235294117647058,-3.5238095238095237,-9.8,5.809523809523809,-2.4444444444444446
2021-12-19,11.625,18.692307692307693,-3.238095238095238,-19.666666666666668,-7.8,1.0
2021-12-20,18.444444444444443,31.88235294117647,-13.736842105263158,-5.733333333333333,18.095238095238095,-2.85
2021-12-21,18.166666666666668,38.76470588235294,-12.05,-5.0,16.952380952380953,-2.35
2021-12-22,26.941176470588236,49.8235294117647,-4.2,4.866666666666666,17.952380952380953,-4.25
2021-12-23,36.833333333333336,68.17647058823529,-4.190476190476191,6.214285714285714,11.761904761904763,-4.85
2021-12-24,11.277777777777779,62.76470588235294,-29.05,-21.25,-19.047619047619047,1.5263157894736843
2021-12-25,-48.36842105263158,-50.36842105263158,-9.380952380952381,-55.75,-52.333333333333336,4.411764705882353
2021-12-26,-8.235294117647058,6.538461538461538,-4.904761904761905,-22.733333333333334,-15.857142857142858,3.8181818181818183
2021-12-27,7.277777777777778,20.647058823529413,-9.578947368421053,-8.333333333333334,4.714285714285714,0.631578947368421
2021-12-28,3.611111111111111,21.0,-2.85,-10.571428571428571,3.5238095238095237,0.7
2021-12-29,9.411764705882353,32.529411764705884,-3.55,-6.733333333333333,0.2857142857142857,-0.10526315789473684
2021-12-30,15.61111111111111,50.294117647058826,-0.3333333333333333,-1.1428571428571428,-4.095238095238095,-1.15
2021-12-31,-5.166666666666667,52.470588235294116,-23.35,-22.6875,-26.904761904761905,2.789473684210526
2022-01-01,-51.3,-50.73684210526316,-20.61904761904762,-57.06666666666667,-57.142857142857146,6.9411764705882355
2022-01-02,-10.058823529411764,14.153846153846153,-0.19047619047619047,-17.8,-20.38095238095238,3.090909090909091
2022-01-03,3.0555555555555554,25.5,2.1578947368421053,-8.866666666666667,-14.80952380952381,2.263157894736842
2022-01-04,1.6666666666666667,34.11764705882353,-13.714285714285714,-11.642857142857142,-14.619047619047619,3.473684210526316
2022-01-05,26.0,61.11764705882353,5.45,4.466666666666667,-12.380952380952381,0.47368421052631576
2022-01-06,-9.157894736842104,24.11111111111111,4.95,-18.066666666666666,-35.76190476190476,6.578947368421052
2022-01-07,1.8888888888888888,31.41176470588235,-3.473684210526316,-11.6875,-16.19047619047619,3.6315789473684212
2022-01-08,-7.055555555555555,23.944444444444443,-4.428571428571429,-16.6,-11.285714285714286,3.4705882352941178
2022-01-09,-10.176470588235293,16.076923076923077,-2.9047619047619047,-19.4,-17.333333333333332,4.363636363636363
2022-01-10,2.2222222222222223,28.647058823529413,-2.473684210526316,-5.266666666666667,-13.523809523809524,2.263157894736842
2022-01-11,-7.222222222222222,21.473684210526315,-2.8947368421052633,-12.928571428571429,-13.904761904761905,3.526315789473684
2022-01-12,-4.277777777777778,23.77777777777778,-6.9,-14.666666666666666,-12.142857142857142,3.8421052631578947
2022-01-13,-10.789473684210526,16.055555555555557,-4.761904761904762,-17.2,-14.19047619047619,4.578947368421052
2022-01-14,-12.421052631578947,14.65,-11.052631578947368,-21.4375,-13.142857142857142,5.052631578947368
2022-01-15,-23.526315789473685,6.111111111111111,-31.047619047619047,-30.5,-13.285714285714286,7.411764705882353
2022-01-16,-19.72222222222222,5.615384615384615,-28.666666666666668,-35.6,-19.571428571428573,9.636363636363637
2022-01-17,-15.11111111111111,10.166666666666666,-36.05,-27.066666666666666,-16.714285714285715,8.421052631578947
2022-01-18,-19.105263157894736,10.166666666666666,-39.38095238095238,-28.0,-14.238095238095237,8.578947368421053
2022-01-19,-6.166666666666667,20.333333333333332,-25.65,-22.11764705882353,-12.380952380952381,6.684210526315789
2022-01-20,-14.631578947368421,12.105263157894736,-28.761904761904763,-24.75,-13.80952380952381,7.315789473684211
2022-01-21,-14.947368421052632,10.95,-32.8421052631579,-29.58823529411765,-12.0,7.947368421052632
2022-01-22,-25.57894736842105,1.6111111111111112,-38.333333333333336,-37.94117647058823,-13.571428571428571,9.470588235294118
2022-01-23,-18.5,4.6923076923076925,-30.61904761904762,-38.0,-18.857142857142858,10.272727272727273
2022-01-24,-9.38888888888889,10.333333333333334,-20.95,-23.666666666666668,-10.0,5.7368421052631575
2022-01-25,-15.789473684210526,8.842105263157896,-28.857142857142858,-25.857142857142858,-11.0,7.0
2022-01-26,-16.45,9.368421052631579,-42.76190476190476,-28.941176470588236,-13.80952380952381,8.842105263157896
2022-01-27,-13.0,11.277777777777779,-29.238095238095237,-25.6875,-10.80952380952381,6.2105263157894735
2022-01-28,-9.5,15.3,-18.7,-26.941176470588236,-8.095238095238095,5.947368421052632
2022-01-29,-12.944444444444445,12.38888888888889,-18.571428571428573,-29.3125,-7.476190476190476,5.9411764705882355
2022-01-30,-12.777777777777779,6.230769230769231,-15.238095238095237,-30.533333333333335,-14.05,6.181818181818182
2022-01-31,-5.666666666666667,13.176470588235293,-26.0,-22.533333333333335,-4.380952380952381,4.421052631578948
2022-02-01,-6.444444444444445,21.055555555555557,-22.75,-17.714285714285715,0.47619047619047616,4.105263157894737
2022-02-02,5.833333333333333,31.705882352941178,-11.65,-10.4,1.2857142857142858,2.5789473684210527
2022-02-03,-8.0,20.5,-28.61904761904762,-18.266666666666666,-1.2380952380952381,4.526315789473684
2022-02-04,0.7777777777777778,28.833333333333332,-22.263157894736842,-16.5625,2.0,3.6842105263157894
2022-02-05,-7.222222222222222,24.0,-27.095238095238095,-26.1875,-4.9523809523809526,6.352941176470588
2022-02-06,-9.0,15.384615384615385,-26.333333333333332,-30.866666666666667,-14.1,8.454545454545455
2022-02-07,7.277777777777778,30.294117647058822,-22.57894736842105,-9.8,3.1904761904761907,2.6315789473684212
2022-02-08,2.4444444444444446,24.941176470588236,-16.15,-8.857142857142858,3.238095238095238,2.789473684210526
2022-02-09,6.111111111111111,26.352941176470587,-13.45,-9.466666666666667,3.0,2.5789473684210527
2022-02-10,2.2222222222222223,22.5,-11.380952380952381,-9.0,1.0,2.1052631578947367
2022-02-11,-0.8333333333333334,21.055555555555557,-23.05263157894737,-15.125,2.4285714285714284,2.3157894736842106
2022-02-12,-12.666666666666666,14.444444444444445,-40.0,-30.625,-7.380952380952381,7.882352941176471
2022-02-13,1.5294117647058822,15.384615384615385,-14.476190476190476,-23.733333333333334,-11.0,6.0
2022-02-14,11.61111111111111,25.941176470588236,-11.5,-8.2,4.380952380952381,1.263157894736842
2022-02-15,-1.8333333333333333,18.57894736842105,-9.3,-9.142857142857142,4.571428571428571,1.95
2022-02-16,3.388888888888889,23.0,-8.05,-8.75,4.571428571428571,1.631578947368421
2022-02-17,-4.166666666666667,18.944444444444443,-18.285714285714285,-13.0,2.619047619047619,2.6315789473684212
2022-02-18,0.0,21.72222222222222,-16.0,-14.5625,5.285714285714286,1.75
2022-02-19,-1.8888888888888888,18.11111111111111,-10.428571428571429,-14.625,-0.5714285714285714,2.6666666666666665
2022-02-20,-13.294117647058824,6.384615384615385,-26.857142857142858,-28.266666666666666,-10.95,6.909090909090909
2022-02-21,0.16666666666666666,19.11111111111111,-21.105263157894736,-14.066666666666666,6.333333333333333,2.0526315789473686
2022-02-22,-3.2777777777777777,18.36842105263158,-15.31578947368421,-11.357142857142858,8.0,1.85
2022-02-23,1.8888888888888888,19.352941176470587,-13.95,-9.1875,8.238095238095237,1.2105263157894737
2022-02-24,-13.833333333333334,8.944444444444445,-31.857142857142858,-20.133333333333333,4.523809523809524,4.2105263157894735
2022-02-25,2.4444444444444446,19.88235294117647,-13.777777777777779,-7.875,9.0,0.42105263157894735
2022-02-26,-0.8333333333333334,20.176470588235293,-15.476190476190476,-18.133333333333333,0.2857142857142857,2.611111111111111
2022-02-27,-17.294117647058822,6.571428571428571,-41.19047619047619,-39.25,-12.5,8.818181818181818
2022-02-28,-3.611111111111111,14.944444444444445,3.2777777777777777,-17.75,-26.904761904761905,6.157894736842105
2022-03-01,-9.157894736842104,12.368421052631579,5.157894736842105,-14.071428571428571,-23.61904761904762,3.789473684210526
2022-03-02,5.222222222222222,28.058823529411764,-6.631578947368421,-5.933333333333334,9.19047619047619,-0.47368421052631576
2022-03-03,4.277777777777778,33.94444444444444,-5.75,-5.266666666666667,9.619047619047619,-0.1
2022-03-04,6.0,30.235294117647058,-13.61111111111111,-8.1875,12.571428571428571,0.15
2022-03-05,-5.944444444444445,23.833333333333332,-33.57142857142857,-24.533333333333335,3.0952380952380953,5.9411764705882355
2022-03-06,-0.058823529411764705,24.23076923076923,-18.428571428571427,-24.375,-2.55,6.545454545454546
2022-03-07,2.111111111111111,28.58823529411765,-25.94736842105263,-9.6,13.714285714285714,2.3157894736842106
2022-03-08,4.166666666666667,28.58823529411765,-3.05,-13.846153846153847,11.047619047619047,1.75
2022-03-09,-6.944444444444445,20.833333333333332,-32.1,-13.466666666666667,17.476190476190474,2.1578947368421053
2022-03-10,-3.7222222222222223,22.833333333333332,-18.35,-8.8,18.904761904761905,1.5
2022-03-11,0.8888888888888888,25.5,-11.157894736842104,-9.5,21.857142857142858,-0.05263157894736842
2022-03-12,-0.5,25.833333333333332,-1.8095238095238095,-17.9375,9.761904761904763,3.7222222222222223
2022-03-13,-2.0,15.307692307692308,-0.2857142857142857,-21.666666666666668,-0.45,5.636363636363637
2022-03-14,-0.3888888888888889,18.58823529411765,-16.68421052631579,-6.133333333333334,22.38095238095238,0.5789473684210527
2022-03-15,-7.0,16.61111111111111,-15.75,-10.642857142857142,23.285714285714285,0.95
2022-03-16,-2.1666666666666665,18.61111111111111,-14.789473684210526,-10.066666666666666,24.285714285714285,0.5263157894736842
2022-03-17,-7.722222222222222,11.222222222222221,-15.65,-13.866666666666667,23.61904761904762,0.5789473684210527
2022-03-18,-14.055555555555555,11.55,-36.0,-22.125,23.047619047619047,3.473684210526316
2022-03-19,-4.333333333333333,19.333333333333332,-17.952380952380953,-25.25,8.095238095238095,5.555555555555555
2022-03-20,-8.470588235294118,9.615384615384615,-16.952380952380953,-30.3125,-3.5,7.2727272727272725
2022-03-21,-5.888888888888889,15.235294117647058,-23.666666666666668,-11.266666666666667,30.761904761904763,1.0526315789473684
2022-03-22,-14.88888888888889,9.277777777777779,-28.7,-16.214285714285715,27.285714285714285,3.8
2022-03-23,-8.277777777777779,14.833333333333334,-23.95,-14.3125,31.333333333333332,2.210526315789474
2022-03-24,-14.421052631578947,11.444444444444445,-31.19047619047619,-18.266666666666666,30.0,2.1578947368421053
2022-03-25,-14.5,10.789473684210526,-35.8,-18.3125,31.523809523809526,3.1052631578947367
2022-03-26,-9.88888888888889,20.5,-28.666666666666668,-27.4,8.428571428571429,7.588235294117647
2022-03-27,16.333333333333332,31.5,11.25,-5.4375,5.9,1.7272727272727273
2022-03-28,-8.11111111111111,11.176470588235293,-18.63157894736842,-8.933333333333334,33.42857142857143,1.5263157894736843
2022-03-29,-19.27777777777778,5.473684210526316,-29.4,-18.214285714285715,38.142857142857146,2.15
2022-03-30,-13.722222222222221,11.777777777777779,-33.05,-20.25,38.095238095238095,2.526315789473684
2022-03-31,-12.631578947368421,13.277777777777779,-24.666666666666668,-20.266666666666666,38.285714285714285,1.3157894736842106
2022-04-01,-5.222222222222222,20.666666666666668,-14.5,-18.625,40.476190476190474,0.21052631578947367
2022-04-02,-0.05555555555555555,26.444444444444443,-3.4761904761904763,-24.125,11.666666666666666,3.4444444444444446
2022-04-03,-16.41176470588235,7.538461538461538,-26.714285714285715,-36.529411764705884,-5.35,8.090909090909092
2022-04-04,-2.6666666666666665,23.647058823529413,-20.94736842105263,-10.066666666666666,43.904761904761905,0.15789473684210525
2022-04-05,-6.277777777777778,18.470588235294116,-17.1,-11.384615384615385,43.61904761904762,0.25
2022-04-06,-0.3333333333333333,21.823529411764707,-16.55,-8.666666666666666,42.857142857142854,-0.5263157894736842
2022-04-07,-3.388888888888889,21.555555555555557,-14.428571428571429,-8.4,40.523809523809526,-0.35
2022-04-08,5.333333333333333,30.5,-11.055555555555555,-4.25,40.42857142857143,-1.45
2022-04-09,6.777777777777778,25.176470588235293,1.75,-9.733333333333333,8.666666666666666,1.5555555555555556
2022-04-10,1.9375,17.46153846153846,8.6,-21.4,-5.85,4.2727272727272725
2022-04-11,-1.8888888888888888,19.470588235294116,-7.9411764705882355,-19.333333333333332,-12.19047619047619,6.2105263157894735
2022-04-12,-1.5555555555555556,18.529411764705884,8.444444444444445,-13.214285714285714,-11.857142857142858,4.5
2022-04-13,4.277777777777778,27.235294117647058,15.666666666666666,-11.2,-15.047619047619047,3.15
2022-04-14,-1.6666666666666667,23.235294117647058,20.352941176470587,-11.6,-32.904761904761905,4.55
2022-04-15,-19.42105263157895,0.10526315789473684,34.470588235294116,-34.8125,-51.0,10.31578947368421
2022-04-16,-9.777777777777779,15.5,11.05,-21.733333333333334,-21.761904761904763,5.055555555555555
2022-04-17,-5.529411764705882,12.538461538461538,-9.095238095238095,-19.6875,-6.9,4.181818181818182
2022-04-18,-11.5,6.0588235294117645,-22.11111111111111,-13.733333333333333,-9.285714285714286,7.421052631578948
2022-04-19,-8.833333333333334,15.777777777777779,-17.3,-9.307692307692308,43.04761904761905,0.8
2022-04-20,-5.5,17.88888888888889,-19.65,-12.333333333333334,42.42857142857143,0.8947368421052632
2022-04-21,-9.263157894736842,9.777777777777779,-20.285714285714285,-13.2,40.04761904761905,1.263157894736842
2022-04-22,-14.421052631578947,8.0,-39.35,-21.125,37.285714285714285,4.157894736842105
2022-04-23,-4.444444444444445,17.555555555555557,-21.38095238095238,-23.125,11.714285714285714,5.833333333333333
2022-04-24,-7.875,9.846153846153847,-11.571428571428571,-28.0625,-2.35,7.0
2022-04-25,-25.0,-3.0526315789473686,-43.6,-21.6,28.333333333333332,7.578947368421052
2022-04-26,-14.61111111111111,9.722222222222221,-28.9,-14.5,44.76190476190476,2.9
2022-04-27,-17.88888888888889,2.6315789473684212,-34.80952380952381,-23.058823529411764,31.333333333333332,5.105263157894737
2022-04-28,-12.736842105263158,7.944444444444445,-27.7,-21.933333333333334,24.095238095238095,4.473684210526316
2022-04-29,-7.5,19.333333333333332,-27.7,-18.6875,42.666666666666664,1.5263157894736843
2022-04-30,-5.166666666666667,33.35294117647059,-28.80952380952381,-25.5,9.0,5.722222222222222
2022-05-01,-31.941176470588236,-29.714285714285715,-22.952380952380953,-55.6875,-20.45,10.636363636363637
2022-05-02,-6.444444444444445,19.058823529411764,-31.210526315789473,-7.933333333333334,45.19047619047619,1.631578947368421
2022-05-03,-5.833333333333333,24.941176470588236,-23.3,-9.785714285714286,45.095238095238095,1.15
2022-05-04,-3.0588235294117645,25.88235294117647,-23.25,-11.533333333333333,44.19047619047619,0.5789473684210527
2022-05-05,-3.5555555555555554,23.166666666666668,-20.4,-8.466666666666667,42.476190476190474,0.5789473684210527
2022-05-06,1.4444444444444444,26.72222222222222,-19.65,-9.25,43.523809523809526,-0.10526315789473684
2022-05-07,4.5,30.0,-15.904761904761905,-16.125,11.523809523809524,3.2777777777777777
2022-05-08,0.23529411764705882,15.384615384615385,-11.714285714285714,-23.125,-3.15,5.909090909090909
2022-05-09,-1.6666666666666667,20.058823529411764,-24.526315789473685,-7.2,45.714285714285715,0.631578947368421
2022-05-10,-8.555555555555555,17.352941176470587,-27.75,-10.285714285714286,44.714285714285715,1.4736842105263157
2022-05-11,-3.6666666666666665,19.058823529411764,-28.3,-11.933333333333334,44.38095238095238,0.8947368421052632
2022-05-12,-6.444444444444445,18.38888888888889,-24.0,-10.933333333333334,41.857142857142854,0.95
2022-05-13,-1.1666666666666667,24.11111111111111,-24.3,-7.8125,41.904761904761905,0.5263157894736842
